l1,l2,local_alignment,comparison_count
mrj,sq,0.14088594459162876,799
uz,ce,0.1409395240936016,423
cy,la,0.14115126481845458,1081
mrj,eu,0.1414058666298349,838
sl,is,0.14154488164729925,365
cs,cv,0.14159627207711456,826
mrj,mhr,0.14192215652660187,147
ga,uz,0.14215960923127002,674
mhr,ga,0.14237209154291205,170
ce,he,0.14260635792254703,707
ga,ba,0.14272582806349488,1032
myv,sq,0.14286980798010857,870
os,cy,0.14319981314505595,698
myv,ml,0.14325837907337904,742
ps,la,0.1435395061692406,991
br,la,0.1435438067937381,871
ku,uz,0.1436584314424395,518
kn,ce,0.1438414364056221,608
cy,te,0.1440045901287411,863
myv,ca,0.14401802451775778,803
ku,os,0.14407720895678733,576
cy,ce,0.14456420422328706,709
ps,br,0.14462422096188085,813
ga,kn,0.14471014389343645,953
myv,en,0.14482278637383852,753
ku,kn,0.14491434648192694,728
ps,uz,0.14513258439372922,642
ga,cy,0.14528409970692568,1116
mrj,hy,0.14588028025267716,767
myv,da,0.1459338215842116,791
mrj,ar,0.14597893022274133,777
br,kn,0.14603420391560978,754
myv,ja,0.14605020595350304,693
myv,be,0.14638835523680507,842
myv,lv,0.14640233536441835,759
uz,sah,0.14660690485538921,579
myv,ar,0.14749288847062628,855
ku,ce,0.14770951414234193,555
la,kn,0.14804500040891289,926
mrj,de,0.1482049726108014,334
ps,ku,0.14936118106969903,810
uz,he,0.14963390150121572,620
myv,eu,0.14981330347925506,914
ba,sah,0.15064554056872126,871
mhr,mn,0.15077239080922789,174
et,mrj,0.15144240900750966,795
mhr,uz,0.1516244853590218,116
mrj,sv,0.15212617181024998,794
os,te,0.15236064389437648,592
bn,sah,0.15283861551309563,730
la,tt,0.1531205400735764,1097
te,ce,0.15347616856760427,570
ps,ce,0.15459358524833305,656
br,te,0.15460024461165617,699
sl,uk,0.1551471149325392,329
mrj,el,0.15549256006967824,781
br,uz,0.1564613821255821,533
os,uz,0.15655703665117152,454
hr,sl,0.1565988227152209,384
br,ba,0.1567055107405657,818
lt,cv,0.1567988651242779,923
mhr,te,0.15698831154666282,148
mrj,ka,0.1577432240383847,823
is,sah,0.15776321137707774,921
mrj,it,0.15806266999480728,803
myv,ka,0.15829029621650884,902
ps,kn,0.15870543200531334,876
ba,ce,0.15916330897141817,678
sah,ta,0.15933867372672061,730
cy,uz,0.15960252325933125,632
myv,tr,0.1597737948850515,933
la,mn,0.16036025545847116,1225
mrj,nl,0.1604305292414273,842
mrj,tr,0.16047341765653586,851
cy,he,0.16060889586866414,1081
ps,os,0.16072388523077136,689
lv,ga,0.16081718006107204,929
la,uz,0.16129814506799944,634
ku,ba,0.16141243044793716,788
lv,os,0.16150249784181098,689
mrj,ru,0.16157344951379474,744
mrj,hu,0.16168707707769445,871
myv,it,0.16193128803742668,858
mhr,lv,0.16201014616607776,202
mrj,ja,0.16235592581612873,650
myv,sv,0.16239775485360616,855
ga,tt,0.16278790168912222,1101
hy,sah,0.16294580250794533,907
cy,ba,0.16319980059011865,1014
sah,ml,0.16353041793459697,809
br,tt,0.16412936973966344,896
hy,la,0.16417751211276924,1073
cy,kn,0.16437395797270216,928
hy,ga,0.16459227012862038,1080
mhr,he,0.1647993493177139,161
is,la,0.1648040614511992,1096
ps,he,0.16488995150433905,978
myv,hu,0.16493387919260843,959
mhr,ku,0.16521070386053682,141
sah,zh,0.16524272611104715,858
os,tt,0.16531252366309188,746
mhr,az,0.1654165564322108,163
tt,sah,0.16590407843163282,940
mrj,ro,0.16611051519932088,876
mrj,cs,0.16652438147495086,783
ku,tt,0.16660073479073517,846
ps,ba,0.16662751184126007,936
mrj,uk,0.16666035245685495,754
bn,os,0.16702381864890603,588
ga,ta,0.16710476923196751,851
myv,ru,0.16719494114902447,809
mrj,bg,0.1672486621180154,826
bn,ce,0.16725597657372385,534
myv,sk,0.16730513038086556,914
fi,mrj,0.16734526428055055,836
sq,sah,0.16775944208855179,962
myv,el,0.16805284036709317,859
is,ga,0.16831847797987926,1118
os,ba,0.16842835858691033,688
sq,ga,0.1684658263663632,1138
mhr,ba,0.1687528551834901,159
mrj,sk,0.16881329001492634,830
bn,ku,0.16882782005224278,670
hy,br,0.16895547582151157,877
la,zh,0.1691353312523084,1012
be,ga,0.1695945960306878,1076
ps,cy,0.16971066738681423,975
cy,br,0.16987637551159476,894
ga,kk,0.16998563662574062,1220
ba,he,0.17036065016588914,999
myv,bg,0.17081463648185,901
myv,uk,0.17089752025608582,827
myv,pt,0.17093398663571402,931
te,he,0.17101102161138654,858
sah,mn,0.17103223576546112,1064
os,en,0.171193448989179,662
bn,ga,0.1718042187323393,859
ga,mn,0.1720176853578143,1234
os,mn,0.17215726543295168,817
bg,sl,0.1723420755107491,384
ku,mn,0.17272985029707896,935
mrj,fa,0.17274618107255865,739
ce,zh,0.17311788687083732,672
ku,zh,0.17326411064180486,775
az,sah,0.17351635014040626,912
myv,pl,0.17375527160925575,834
myv,fa,0.17377986364861675,806
ba,kn,0.17380681727007657,870
sq,la,0.1738311787063455,1130
tt,ce,0.17452371350192716,736
no,sah,0.1745558478799746,916
la,ml,0.17467372436491685,932
ga,az,0.17475703791379085,1081
ga,zh,0.1748780318013206,1016
myv,cs,0.1749321835000359,855
ga,ar,0.17502654807266835,1114
ta,ce,0.17514452413902284,550
mhr,ps,0.17530880757323303,170
ca,sah,0.17533117088838485,882
mrj,lt,0.17542498644010782,889
sl,pl,0.17559880813869028,347
be,sah,0.17609589647401463,919
ku,hy,0.1762920746166346,836
ku,ca,0.1764299061157842,797
da,ga,0.1766394283777748,1048
en,la,0.1769026824029567,1003
lv,sah,0.17726898222621165,867
be,la,0.17741790819422917,1087
bn,la,0.17749164049126848,798
ga,ca,0.1776644700293302,1076
la,ar,0.17768171286837262,1125
ba,te,0.17769977763661837,815
la,ta,0.17773149231972854,835
cy,tt,0.17800408520210184,1109
ku,is,0.17867313561230586,853
os,da,0.17877348562069348,712
ga,eu,0.17904940835236383,1178
sah,eu,0.1791015450133866,1003
ku,kk,0.1791781370756575,931
da,sah,0.17935413540920314,887
os,no,0.17946069649340504,729
bn,br,0.17951586522717664,666
mhr,bn,0.17971014245219868,160
kk,sah,0.18005280916113664,1031
kn,he,0.18011178815431056,912
ku,sq,0.18029615242668384,870
no,ga,0.18039030568910727,1082
en,ce,0.18062482823767986,652
uz,kn,0.18071412743518994,568
en,sah,0.18098557975354626,840
de,sah,0.18102329466750733,399
ku,be,0.18145966175995046,821
ku,en,0.18194055208150037,755
os,ml,0.18206380581931925,648
uz,te,0.1823900205783412,524
br,mn,0.18263013536995587,997
la,ca,0.1826694018983032,1054
ga,ml,0.18287178395545367,941
os,be,0.18302443953672215,747
os,sq,0.18326498495954818,765
is,br,0.183363846774708,904
da,la,0.18380562850295712,1048
br,kk,0.18387127862249456,978
mhr,en,0.18400107325613146,153
os,is,0.18420747480877162,739
hy,ce,0.18421150978044065,721
sl,cs,0.18422212555158293,362
myv,de,0.1844516198700527,370
tt,he,0.18457615030020735,1095
bn,cy,0.18464353558815966,805
ga,ka,0.18479868474367075,1161
lv,ku,0.1848924315256858,811
ps,tt,0.18495303540736102,1026
az,ce,0.18507343822354066,694
mn,ce,0.18516600126948007,797
sah,ar,0.18545571012894113,942
be,cy,0.18555089128553004,1091
et,sah,0.18562985508081598,947
la,ka,0.18628754937301825,1151
hy,cy,0.1867777866744887,1083
be,br,0.18686168901750322,881
ku,az,0.1869950904176097,807
mhr,ce,0.1873624108432194,111
br,ta,0.18748553135295692,691
os,de,0.18771852204088432,314
sq,cy,0.1878147135998313,1132
cy,ta,0.18793009028096982,832
sq,ce,0.18803238736548805,741
ps,hy,0.18803944531081523,1010
os,ar,0.18836213165918964,763
is,ce,0.18842081565406837,728
et,la,0.18846708842737173,1118
br,ar,0.1887659158831788,913
br,zh,0.18907795589249118,817
ps,is,0.18930828735600586,1031
myv,hi,0.18944677167366417,1044
mhr,ta,0.18945856600363328,131
mhr,tt,0.18957432862261425,171
la,eu,0.18984533461868863,1147
mhr,zh,0.19026895040745118,152
br,az,0.19027799688385744,878
ku,da,0.1903521733909191,799
ku,no,0.19091878268943469,820
ku,ml,0.19105633029684346,728
mhr,os,0.19116366266618434,124
sah,ka,0.1912592209546119,984
et,ga,0.19126732218704945,1103
cy,mn,0.1915600279228274,1236
br,ml,0.19179788258441952,758
mhr,hy,0.1922843338557177,166
da,ce,0.19300681653693894,693
ps,mn,0.19309357489314288,1143
hr,sah,0.19347074075456308,1029
ps,ta,0.19412025452382442,797
kk,ce,0.19423342927303502,806
is,cy,0.19427358840556008,1114
sq,br,0.19428889020250348,926
ca,ce,0.19449352612685217,698
la,ja,0.19451384545786854,891
be,ce,0.19478167847169667,724
tt,kn,0.19480893458023724,957
lv,la,0.19490259762155043,992
lv,cy,0.1949570727638808,929
az,te,0.19514276523878998,842
lv,br,0.19517340360490507,840
bn,uz,0.19525716334938242,539
lv,ps,0.19560139263143916,946
mrj,hi,0.19593234089803746,947
ce,ar,0.19607117177671465,747
sv,ga,0.19615463025911234,1139
no,br,0.19657484196713132,875
mn,he,0.19658800797173012,1219
ps,be,0.1967013425990132,998
os,sv,0.19670614282553137,782
ku,eu,0.1969841863017788,890
ga,ro,0.197177778596936,1269
ps,kk,0.1972276394572602,1128
os,eu,0.197239692679742,787
et,os,0.19724238871811325,767
ga,ja,0.19732674008208834,906
mn,te,0.19737125796342744,971
cy,ml,0.1974422785072536,928
no,ce,0.1979953788904836,705
is,uz,0.19806123306757853,667
ml,ce,0.1985518392251672,619
hr,ga,0.1987198805509631,1215
ps,no,0.19886387156521168,982
bn,ps,0.19903458543712135,805
ku,ar,0.19914359505453585,851
bg,ga,0.19915924408716246,1174
ps,sq,0.19963307956798187,1054
br,ka,0.19977924637946534,937
os,ca,0.1999276593289928,709
de,ga,0.20040200837108865,481
cy,ar,0.20047695002025703,1136
ku,hr,0.2008678578781937,932
ps,eu,0.20144742499897328,1106
os,pl,0.20154937528737793,747
os,hr,0.2017795309343927,833
nl,ga,0.20181532626542278,1186
it,sah,0.2018390132239066,943
el,la,0.202109921634216,1138
az,he,0.2022463431840813,1039
uz,ta,0.20284990583764362,519
sah,ja,0.20316727639854368,777
mhr,hu,0.20323875140388048,183
ku,ka,0.2033652230656997,882
sq,uz,0.2033924608301345,679
la,ro,0.20340162214503552,1231
bg,sah,0.20354694141999366,985
ru,ga,0.20361921072699574,1045
br,ca,0.20391344897503158,864
ru,la,0.20406485759683324,1051
ro,sah,0.2041802114275221,1048
ps,az,0.20421091558358812,989
mhr,ca,0.20432941085233605,167
os,ka,0.2046360563578871,790
ba,mn,0.20464185066860277,1158
en,ga,0.20482101221320204,1017
sq,ba,0.20487302514842348,1056
ps,ca,0.2048808861525915,979
fi,sah,0.20488196678167492,1020
is,ba,0.20514672647069612,1039
mhr,pt,0.20544182144863934,172
hr,la,0.20548199405663362,1199
uz,ba,0.20548982157711332,618
tr,sah,0.20551459451147858,1030
fa,sah,0.20577776653153443,874
da,br,0.20581765092349888,851
os,ja,0.2061333707265277,601
ku,ja,0.20629482847964323,700
os,ru,0.20636219464264177,712
bn,ba,0.20654637814028004,776
mn,kn,0.20682258357340574,1066
ku,sv,0.20682867517043038,870
pl,ga,0.20690804453878972,1086
uz,zh,0.20691019392626622,596
fa,os,0.20697719578314602,714
ba,ta,0.20733550711982007,791
ga,it,0.20739618255946507,1128
uk,sah,0.20754855262371136,909
br,eu,0.20755069637739715,946
sk,ga,0.20761025118548204,1164
hy,ba,0.2080096308375559,1008
ps,en,0.20812764857227192,912
uz,ar,0.208239159597752,654
be,kn,0.20834447566895095,933
cy,zh,0.20838088681336286,1028
nl,la,0.20864627564491028,1178
ku,ro,0.2087572228342072,952
pt,sah,0.2088784603919262,1019
la,tr,0.2089632787852068,1189
cy,ka,0.20937953668387055,1160
eu,he,0.20941069749455954,1140
ps,ml,0.20942970331582095,877
ku,bg,0.20950339673429,892
ps,ka,0.20971660739413336,1077
eu,ce,0.20976869467177398,776
be,te,0.21010682213908657,883
ps,ar,0.2102961763161008,1027
el,br,0.21045503397510917,918
no,cy,0.2105836481680218,1092
da,uz,0.21072926453121027,622
et,ku,0.2108759472660825,842
et,br,0.2109529458075721,911
is,te,0.2112484590703803,898
cy,eu,0.211264009932713,1143
ga,pt,0.21142168594700578,1243
hr,cy,0.2116590253492702,1198
el,ce,0.21176056800258256,734
mhr,is,0.21182303051878082,168
ku,nl,0.21186628072136404,894
fi,ga,0.2120716212039715,1205
os,it,0.21216884331717448,761
ba,eu,0.21217649978638248,1080
cy,ca,0.21223916553242828,1078
hy,kn,0.21228335638624637,926
et,ce,0.21245626825293817,735
en,br,0.2125052973428332,823
da,cy,0.2125392941553111,1048
mhr,ml,0.21260152479153938,149
ku,ru,0.21272773857241603,801
mhr,uk,0.21298371753907555,159
uz,mn,0.21305482060284844,726
de,ce,0.21356919893788262,353
hu,ku,0.213590080335874,934
os,sk,0.21378844351988346,783
lv,uz,0.21381271203710114,696
hr,br,0.21386298154110714,983
be,mn,0.21439675584594595,1239
ps,sv,0.2144798442668439,1033
sq,kn,0.21461340161607056,974
ku,el,0.21463245790938562,862
et,cy,0.21489448825619265,1123
os,lt,0.21500523730700685,849
la,it,0.21542310222612143,1106
ca,uz,0.2154320613235919,616
fi,os,0.21596928633143356,823
mhr,fa,0.21598530300594643,182
br,tr,0.2160554582152407,982
sv,br,0.21611170019230777,920
hy,uz,0.21639729368959154,640
et,ps,0.2164256081940592,1020
sq,mn,0.21642652008973579,1289
sk,sah,0.21652427789924236,995
kn,eu,0.21700561098514196,993
be,ba,0.2171264895462913,1023
mhr,ka,0.21715694405577937,181
ku,uk,0.21716877649798866,817
sv,ce,0.21761608411290823,752
is,tt,0.21765397681753718,1132
mhr,lt,0.2176589284366263,178
be,uz,0.21768011093660009,644
fi,la,0.21773230667741306,1200
ka,ce,0.21788074216750206,772
la,pt,0.21821064291724382,1225
os,uk,0.21822382395015832,733
hy,tt,0.21825296797039798,1102
pl,la,0.218683069567339,1081
ja,ce,0.21877676571807622,605
hy,mn,0.21878318428550134,1225
cs,ga,0.2188393130106256,1114
bg,ce,0.21893010577116442,758
is,kn,0.21916556071728072,945
uz,eu,0.21918918035716356,696
az,kn,0.21942340832404533,915
en,uz,0.21983182085877045,591
ca,ba,0.22006822455812855,992
ku,pl,0.22011896684127336,840
mhr,sk,0.22024501712689978,176
ku,lt,0.22025020445580637,962
ps,ja,0.22038487064774953,843
ca,kn,0.22048895999455131,906
az,mn,0.22060545245669455,1216
ku,it,0.22060896777434108,855
ku,pt,0.22082887271634172,925
tt,mn,0.22092413663362392,1252
nl,ce,0.22102931126014694,770
cs,sah,0.2212690598925538,943
sq,tt,0.22139449816462484,1160
uz,tt,0.22146113743316134,652
is,mn,0.22154330251227966,1253
br,ja,0.22178768893597586,733
lt,la,0.2217976572752137,1293
mhr,ro,0.2218626468490878,186
sv,cy,0.2220557513673106,1147
ps,ro,0.22205883873464438,1152
sk,la,0.22296064022125978,1157
ku,tr,0.22302649486462905,930
ps,bg,0.22304955567346052,1088
br,ro,0.2230525423771335,1016
bg,br,0.22306489842061963,962
mhr,no,0.22315862369268613,165
mhr,pl,0.22324984682797075,171
fa,ce,0.22345121640596485,645
mhr,bg,0.22349555836415594,184
hu,ce,0.2235760356611109,838
te,ar,0.22362136980148817,903
no,ba,0.22362752204857458,1009
ku,sk,0.22369099938217116,895
fa,la,0.2236959398575069,969
ca,he,0.22402094332500772,1051
lv,kn,0.22449693889848085,947
pt,ce,0.22472152412180657,790
is,kk,0.22474626338622042,1236
mhr,be,0.22476671383023505,170
lt,sah,0.2248131178484704,1070
ps,ru,0.22482313381318414,967
os,cs,0.2250359293104985,762
ba,ml,0.22516725948132665,876
ru,br,0.225469168754218,854
tt,eu,0.2257239250711928,1183
bn,he,0.22597278801169274,795
ps,pl,0.2261643480627326,1012
fi,ku,0.22662191598310652,913
ps,nl,0.2269252632058137,1090
tr,ce,0.22700369337706,785
lv,mn,0.22702672511409408,982
cy,tr,0.22721661971125362,1197
cy,ro,0.22728005441765592,1249
hu,cy,0.22750322442132812,1265
da,ba,0.22786489763007262,981
is,az,0.22795818634061957,1096
lv,ba,0.2282744668544007,922
en,ba,0.22860429004359248,928
da,te,0.22897274998681436,839
tt,ta,0.22903632753103725,851
bn,te,0.2291983988748401,678
be,tt,0.22925418407555317,1116
ro,ce,0.22933374438895676,814
nl,cy,0.22975427465686202,1178
ba,ka,0.22985990644109475,1069
uz,kk,0.2298872485682955,715
hi,ga,0.22992823071439472,1393
hu,br,0.23008380477704587,1014
hi,os,0.23092190601365428,932
fi,br,0.23110965234280054,982
be,kk,0.23112009157933028,1218
ps,sk,0.23112762650100413,1086
hi,la,0.23114664764170176,1299
ku,cs,0.231385556952208,858
it,ce,0.23157091790541567,730
az,ba,0.23159347563501162,998
mhr,da,0.23165083911978532,161
lv,te,0.23181811802742674,883
fi,ps,0.23223893917920965,1101
ba,zh,0.23226586007970462,954
bg,cy,0.23251589770144498,1180
ps,it,0.23251814063010406,1021
hr,uz,0.23253487502306291,734
cy,ja,0.2326124058823251,924
ca,mn,0.23267631114013496,1196
mn,eu,0.23315944567927815,1313
hi,sah,0.23363284506220922,1150
pl,ce,0.23390276509403587,715
es,ce,0.23434380118417125,771
tt,ar,0.23440417071374112,1159
fi,cy,0.2345991614600759,1218
kk,ba,0.2347873810534207,1146
hr,ba,0.23496316492905908,1140
sk,br,0.2350924098653217,944
en,te,0.23518288034254714,793
ps,lt,0.23523754796736437,1177
be,az,0.2352640685961705,1064
pl,cy,0.23533534977392961,1100
hy,is,0.2361588792175069,1120
ca,tt,0.23623154934257726,1091
fi,ce,0.23625140739625142,800
mhr,ja,0.236596049685679,154
mhr,cs,0.2366523964779795,172
kn,ka,0.23673042030608024,993
lt,uz,0.23688120469558377,736
de,br,0.2371106240733112,405
bn,tt,0.23722880602311192,838
ro,uz,0.23748063120622703,747
ru,cy,0.23750514767526013,1059
sq,eu,0.23761322125610587,1232
br,pt,0.23799553460837888,1004
bn,mn,0.2386703522788559,913
hi,ce,0.23872337278339276,872
lt,br,0.23876474548391435,1032
fa,cy,0.2387979599633214,965
mn,ar,0.23881018686057187,1269
fa,br,0.23888920832750898,810
lt,cy,0.23900459886117975,1314
mhr,tr,0.23929332572740358,188
et,ba,0.23935123408112852,1046
uz,ka,0.23951733917627469,686
cs,br,0.23953086194488535,900
br,it,0.23993961062745295,917
hr,te,0.23997025034555255,988
is,eu,0.240004242313598,1179
sk,cy,0.2402282561045317,1166
hr,mn,0.2402938175125711,1376
az,eu,0.240401159552578,1126
nl,uz,0.24049594918549896,704
sq,is,0.24055449314852995,1154
ro,te,0.2407867336618199,982
cs,ce,0.24103063639169486,723
sk,ce,0.24123704036586222,767
ps,cs,0.24132438973191192,1032
lt,ce,0.24159074860863095,856
mhr,sq,0.24163876923002417,171
cy,it,0.24167728100940258,1128
bn,hy,0.2420028501862691,827
no,mn,0.242101293198496,1228
ar,he,0.2426421629435082,1136
bn,kn,0.24275193349196583,730
lv,tt,0.242752617225688,992
sv,he,0.2434449408889161,1130
mn,ka,0.24354034398492663,1320
fa,ku,0.24379722699767348,828
lv,eu,0.24395744410552403,984
cy,pt,0.24453461274184085,1262
et,uz,0.24467056107077964,665
no,tt,0.2447212458583192,1111
mhr,ru,0.24500078803247777,160
sv,ba,0.2450156820025894,1055
bg,ba,0.245264676633054,1097
mn,ta,0.2453333681746487,952
tt,ka,0.2455370667922845,1191
bg,uz,0.24582120296060136,712
ca,az,0.2458422463171,1030
bg,te,0.2460983860332417,952
nl,te,0.2462403603620813,955
hy,be,0.24657026585624256,1102
en,cy,0.24663721625027824,1016
az,ml,0.2468952765867627,915
it,uz,0.24739656860702883,658
br,es,0.24748733315572838,962
be,is,0.24784643603960385,1125
az,kk,0.24868537751419445,1188
eu,ar,0.2487277147188866,1198
hi,ku,0.2487493795891623,1088
de,ba,0.24900529411596514,477
bn,is,0.24905929037786664,844
da,kn,0.24932323143751114,899
az,ar,0.24944924835031637,1097
et,mn,0.24961277629987585,1273
da,tt,0.24983384054733895,1081
bn,be,0.24999334454418798,827
nl,ba,0.2501489452185836,1108
be,zh,0.2501580635622677,1039
ps,fa,0.25034515890811726,1005
be,eu,0.250562922164584,1173
en,tt,0.2507501336095884,1018
tr,te,0.25080811114226387,956
pt,ba,0.25136090695889995,1149
mn,ml,0.25146251371935935,1065
is,ka,0.25170042698480233,1182
be,ca,0.251716356933421,1076
no,kk,0.25172355033438804,1211
hy,zh,0.25198365721878324,1026
is,ar,0.2523600520728716,1160
az,tt,0.25239149865802474,1079
bn,az,0.25262635959556995,810
it,ba,0.25310068456477935,1044
lv,az,0.25328067325781817,982
lv,is,0.2533754864053781,1003
uk,uz,0.2534840729309863,639
da,mn,0.2537115884394955,1186
hi,cy,0.2537792502963729,1339
sq,ca,0.2537851725700462,1120
ka,eu,0.25390152972668273,1258
hy,da,0.2549396350386407,1054
mn,zh,0.2550633257971567,1153
mhr,hr,0.2553608308810441,199
hi,br,0.2556228150152296,1090
sk,uz,0.25649730596407366,707
az,zh,0.25671776541998986,989
ja,he,0.2567517067010178,907
ro,mn,0.2568816808585433,1397
fi,he,0.25703956065405836,1192
sk,te,0.25716461264135015,935
sv,mn,0.25732832040685966,1301
lt,ba,0.258163650075702,1204
ja,te,0.25820983560990235,752
lv,sq,0.2582944249269747,987
da,kk,0.258557725107684,1182
az,ka,0.25865078196713276,1127
is,ca,0.25876864395261384,1106
tr,ba,0.2588514416945872,1127
bg,mn,0.2593084357484732,1330
pl,uz,0.25949692423072823,660
is,ta,0.2594992260267956,856
uk,he,0.25966592286617984,1073
mhr,ar,0.26016086824035106,174
ro,tt,0.26041985702438136,1261
lv,bn,0.26043164229582355,881
az,ta,0.2604938328684953,826
et,tt,0.26059430145700707,1144
be,en,0.26062393097720293,1005
it,kn,0.2614450823128875,962
en,kk,0.26151605419988194,1100
en,mn,0.26160111991978896,1132
fi,uz,0.26213137155566674,702
fa,uz,0.2621718464749238,660
hy,en,0.2625603376665437,999
sk,he,0.2629426688216278,1155
ca,eu,0.2630757227426672,1144
en,kn,0.263080676310928,860
hr,is,0.2633581943645876,1249
mhr,hi,0.26357516041193046,232
fi,te,0.2640164132138996,957
it,mn,0.26435636969709037,1279
nl,tt,0.26479641797800424,1204
da,az,0.26497343292969094,1011
uz,ja,0.26513310701790677,550
ca,ar,0.2652554369763225,1130
sq,no,0.26546877968962224,1135
uk,te,0.26557941887979003,867
