"","Herero","Zulu","Tswana","Ndonga","Swati","Tsonga","Venda","Kongo","Kikuyu","Luganda","Kinyarwanda","Kirundi","Igbo","Bambara","Amharic","Kanuri","Wolof","Egyptian Arabic","Kabyle","Neapolitan","Spanish","English","French","Dutch","Icelandic","Irish","Serbian","Russian","Bashkir","Chuvash","Erzya","Estonian","Gagauz","Latvian","Vepsian","Czech","Bulgarian","Lithuanian","Kalmyk","Armenian","Kurdish (Sorani)","Abkhazian","Turkish","Hebrew","Eastern Punjabi","Kazakh","Sakha","Korean","Nuosu","Japanese","Tibetan","Bengali","Kashmiri","Telugu","Tamil","Malayalam","Burmese","Vietnamese","Khmer","Malay","Thai","Cebuano","Banyumasan","Minangkabau","Chamorro","Samoan","Tongan","Maori","Hawaiian","Inupiak","Cheyenne","Choctaw","Muscogee","Cherokee","Navajo","Haitian","Aymara","Guarani"
"Bambara",0.734666666666667,0.638666666666667,0.704,0.513333333333334,0.637333333333334,0.644,0.648000000000001,0.573333333333334,0.714666666666667,0.722666666666667,0.534666666666667,0.668,0.798666666666667,0,0.414666666666666,0.533333333333334,0.477333333333333,0.66,0.644,0.677333333333334,0.661333333333334,0.744,0.656,0.805333333333333,0.584,0.668,0.798666666666667,0.829333333333333,0.736,0.74,0.729333333333334,0.574666666666667,0.746666666666667,0.597333333333334,0.597333333333334,0.801333333333333,0.802666666666667,0.72,0.748,0.64,0.657333333333334,0.738666666666667,0.862666666666667,0.668,0.810666666666667,0.846666666666667,0.581333333333334,0.738666666666667,0.78,0.905333333333333,0.654666666666667,0.666666666666667,0.538666666666667,0.576000000000001,0.626666666666667,0.670666666666667,0.653333333333334,0.584,0.690666666666667,0.709333333333333,0.641333333333334,0.564,0.734666666666667,0.770666666666667,0.793333333333333,0.86,0.661333333333334,0.66,0.768,0.66,0.726666666666667,0.764,0.686666666666667,0.705333333333334,0.610666666666667,0.716,0.664,0.641333333333334
"Amharic",0.710666666666667,0.549333333333334,0.649333333333334,0.630666666666667,0.684,0.548,0.770666666666667,0.685333333333334,0.664,0.524,0.426666666666666,0.590666666666667,0.589333333333334,0.414666666666666,0,0.46,0.304,0.436,0.538666666666667,0.590666666666667,0.413333333333333,0.590666666666667,0.421333333333333,0.624,0.429333333333333,0.48,0.620000000000001,0.769333333333334,0.549333333333334,0.673333333333334,0.609333333333334,0.404,0.681333333333334,0.416,0.546666666666667,0.641333333333334,0.577333333333334,0.517333333333333,0.708,0.549333333333334,0.413333333333333,0.670666666666667,0.677333333333334,0.390666666666667,0.564,0.806666666666667,0.477333333333333,0.68,0.68,0.652,0.46,0.514666666666667,0.48,0.4,0.470666666666666,0.488,0.501333333333334,0.462666666666666,0.617333333333334,0.517333333333334,0.488,0.546666666666667,0.748,0.616,0.582666666666667,0.724,0.725333333333334,0.690666666666667,0.832,0.814666666666667,0.698666666666667,0.658666666666667,0.701333333333334,0.616,0.505333333333333,0.634666666666667,0.524,0.556
"Kanuri",0.617333333333334,0.634666666666667,0.653333333333334,0.634666666666667,0.642666666666667,0.636,0.754666666666667,0.716,0.594666666666667,0.674666666666667,0.546666666666667,0.558666666666667,0.693333333333334,0.533333333333334,0.46,0,0.469333333333333,0.604,0.484,0.673333333333334,0.609333333333334,0.7,0.621333333333334,0.752,0.596,0.662666666666667,0.644,0.836,0.650666666666667,0.750666666666667,0.724,0.56,0.769333333333334,0.568,0.634666666666667,0.649333333333334,0.625333333333334,0.664,0.632000000000001,0.552,0.525333333333333,0.746666666666667,0.758666666666667,0.566666666666667,0.673333333333334,0.672,0.54,0.649333333333334,0.624,0.789333333333334,0.516,0.64,0.542666666666667,0.538666666666667,0.637333333333334,0.688,0.656,0.708,0.626666666666667,0.581333333333334,0.66,0.502666666666667,0.716,0.714666666666667,0.66,0.774666666666667,0.752,0.804,0.825333333333333,0.754666666666667,0.701333333333334,0.630666666666667,0.581333333333334,0.616,0.490666666666666,0.765333333333334,0.558666666666667,0.624
"Wolof",0.666666666666667,0.557333333333334,0.501333333333333,0.522666666666667,0.600000000000001,0.533333333333334,0.600000000000001,0.689333333333334,0.589333333333334,0.466666666666666,0.466666666666666,0.666666666666667,0.508,0.477333333333333,0.304,0.469333333333333,0,0.548000000000001,0.582666666666667,0.666666666666667,0.458666666666666,0.533333333333334,0.582666666666667,0.661333333333334,0.432,0.569333333333334,0.732,0.688,0.734666666666667,0.658666666666667,0.661333333333334,0.589333333333334,0.600000000000001,0.601333333333334,0.533333333333334,0.706666666666667,0.654666666666667,0.584000000000001,0.653333333333334,0.544,0.398666666666667,0.604000000000001,0.662666666666667,0.600000000000001,0.616000000000001,0.658666666666667,0.529333333333334,0.592000000000001,0.681333333333334,0.637333333333334,0.597333333333334,0.590666666666667,0.4,0.436,0.441333333333333,0.573333333333334,0.444,0.569333333333334,0.697333333333334,0.638666666666667,0.497333333333333,0.604,0.8,0.666666666666667,0.701333333333334,0.733333333333334,0.650666666666667,0.733333333333334,0.856,0.866666666666667,0.68,0.665333333333334,0.753333333333333,0.668,0.4,0.644,0.600000000000001,0.501333333333333
"Egyptian Arabic",0.808,0.728,0.766666666666667,0.741333333333334,0.836,0.814666666666667,0.926666666666666,0.841333333333333,0.709333333333334,0.614666666666667,0.614666666666667,0.592000000000001,0.676,0.66,0.436,0.604,0.548000000000001,0,0.454666666666667,0.748,0.390666666666667,0.681333333333334,0.502666666666667,0.453333333333333,0.545333333333334,0.436,0.522666666666667,0.614666666666667,0.738666666666667,0.798666666666667,0.677333333333334,0.588000000000001,0.592000000000001,0.402666666666667,0.614666666666667,0.622666666666667,0.570666666666667,0.517333333333334,0.748,0.666666666666667,0.446666666666667,0.722666666666667,0.584000000000001,0.348,0.536,0.776,0.586666666666667,0.597333333333334,0.7,0.585333333333334,0.490666666666666,0.388,0.414666666666666,0.438666666666667,0.314666666666667,0.478666666666667,0.505333333333333,0.584,0.666666666666667,0.550666666666667,0.585333333333334,0.636000000000001,0.525333333333334,0.528,0.533333333333334,0.748,0.66,0.814666666666667,0.806666666666667,0.925333333333333,0.861333333333334,0.745333333333334,0.834666666666667,0.789333333333334,0.614666666666667,0.525333333333334,0.614666666666667,0.716
"Kabyle",0.601333333333334,0.64,0.668,0.690666666666667,0.636000000000001,0.714666666666667,0.766666666666667,0.777333333333333,0.662666666666667,0.782666666666667,0.621333333333334,0.72,0.572000000000001,0.644,0.538666666666667,0.484,0.582666666666667,0.454666666666667,0,0.78,0.605333333333334,0.772,0.668,0.684,0.685333333333334,0.648000000000001,0.546666666666667,0.696,0.684,0.778666666666667,0.793333333333333,0.670666666666667,0.776,0.552,0.716,0.557333333333334,0.633333333333334,0.674666666666667,0.625333333333334,0.526666666666667,0.654666666666667,0.825333333333333,0.536,0.642666666666667,0.742666666666667,0.744,0.552,0.633333333333334,0.621333333333334,0.721333333333333,0.565333333333334,0.624000000000001,0.689333333333334,0.677333333333334,0.541333333333333,0.730666666666667,0.746666666666667,0.712,0.629333333333334,0.570666666666667,0.745333333333333,0.56,0.636000000000001,0.612,0.613333333333334,0.790666666666667,0.756,0.857333333333334,0.785333333333333,0.837333333333334,0.676,0.656,0.72,0.718666666666667,0.490666666666667,0.634666666666667,0.649333333333334,0.68
"Neapolitan",0.833333333333333,0.586666666666667,0.701333333333334,0.789333333333333,0.844,0.733333333333334,0.866666666666667,0.774666666666667,0.789333333333333,0.533333333333334,0.600000000000001,0.600000000000001,0.665333333333334,0.677333333333334,0.590666666666667,0.673333333333334,0.666666666666667,0.748,0.78,0,0.46,0.333333333333333,0.424,0.526666666666667,0.513333333333333,0.557333333333334,0.597333333333334,0.72,0.672,0.598666666666667,0.670666666666667,0.598666666666667,0.733333333333334,0.602666666666667,0.600000000000001,0.44,0.588000000000001,0.557333333333334,0.717333333333333,0.62,0.66,0.781333333333333,0.732,0.600000000000001,0.664,0.732,0.600000000000001,0.533333333333334,0.590666666666667,0.664,0.538666666666667,0.533333333333334,0.666666666666667,0.437333333333333,0.610666666666667,0.609333333333334,0.462666666666666,0.574666666666667,0.626666666666667,0.641333333333334,0.46,0.542666666666667,0.733333333333334,0.786666666666667,0.592000000000001,0.600000000000001,0.68,0.600000000000001,0.78,0.733333333333334,0.792,0.710666666666667,0.686666666666667,0.688,0.600000000000001,0.510666666666667,0.533333333333334,0.656
"Spanish",0.753333333333334,0.510666666666667,0.617333333333334,0.722666666666667,0.705333333333334,0.658666666666667,0.793333333333333,0.752,0.625333333333334,0.458666666666666,0.393333333333333,0.442666666666666,0.653333333333334,0.661333333333334,0.413333333333333,0.609333333333334,0.458666666666666,0.390666666666667,0.605333333333334,0.46,0,0.316,0.212,0.382666666666667,0.342666666666667,0.364,0.449333333333333,0.682666666666667,0.656,0.656,0.597333333333334,0.449333333333333,0.516,0.46,0.516,0.34,0.405333333333333,0.302666666666667,0.718666666666667,0.526666666666667,0.444,0.566666666666667,0.585333333333334,0.442666666666666,0.472,0.792,0.586666666666667,0.446666666666666,0.572000000000001,0.42,0.429333333333333,0.513333333333334,0.509333333333333,0.361333333333333,0.38,0.448,0.357333333333333,0.469333333333333,0.554666666666667,0.545333333333334,0.421333333333333,0.552,0.709333333333333,0.554666666666667,0.484,0.792,0.656,0.66,0.834666666666666,0.782666666666667,0.654666666666667,0.614666666666667,0.729333333333334,0.666666666666667,0.509333333333333,0.570666666666667,0.449333333333333,0.572000000000001
"English",0.821333333333333,0.508,0.568000000000001,0.789333333333333,0.770666666666667,0.600000000000001,0.8,0.753333333333333,0.722666666666667,0.4,0.466666666666666,0.466666666666666,0.590666666666667,0.744,0.590666666666667,0.7,0.533333333333334,0.681333333333334,0.772,0.333333333333333,0.316,0,0.332,0.382666666666667,0.358666666666667,0.497333333333333,0.577333333333334,0.681333333333334,0.573333333333334,0.568000000000001,0.570666666666667,0.580000000000001,0.533333333333334,0.568000000000001,0.466666666666666,0.357333333333333,0.454666666666666,0.464,0.634666666666667,0.540000000000001,0.588000000000001,0.702666666666667,0.580000000000001,0.466666666666666,0.513333333333334,0.718666666666667,0.517333333333334,0.433333333333333,0.578666666666667,0.389333333333333,0.516,0.513333333333334,0.533333333333334,0.418666666666666,0.504,0.530666666666667,0.301333333333334,0.561333333333334,0.610666666666667,0.558666666666667,0.326666666666667,0.54,0.8,0.722666666666667,0.434666666666666,0.733333333333334,0.613333333333334,0.666666666666667,0.701333333333334,0.666666666666667,0.725333333333334,0.672,0.686666666666667,0.612000000000001,0.600000000000001,0.577333333333334,0.4,0.718666666666667
"French",0.812,0.674666666666667,0.764,0.78,0.821333333333334,0.709333333333334,0.854666666666667,0.792,0.8,0.620000000000001,0.534666666666667,0.550666666666667,0.753333333333333,0.656,0.421333333333333,0.621333333333334,0.582666666666667,0.502666666666667,0.668,0.424,0.212,0.332,0,0.345333333333334,0.46,0.410666666666667,0.484,0.728,0.573333333333334,0.629333333333334,0.569333333333334,0.433333333333333,0.594666666666667,0.433333333333333,0.561333333333334,0.301333333333334,0.421333333333333,0.308,0.702666666666667,0.608000000000001,0.48,0.632000000000001,0.685333333333334,0.554666666666667,0.541333333333334,0.816,0.578666666666667,0.546666666666667,0.606666666666667,0.521333333333333,0.396,0.542666666666667,0.584000000000001,0.398666666666667,0.545333333333334,0.502666666666667,0.477333333333333,0.509333333333333,0.569333333333334,0.557333333333334,0.458666666666666,0.589333333333334,0.750666666666667,0.562666666666667,0.524,0.82,0.76,0.662666666666667,0.837333333333333,0.750666666666667,0.710666666666667,0.608,0.730666666666667,0.664,0.577333333333334,0.668,0.532,0.641333333333334
"Dutch",0.9,0.728,0.817333333333333,0.797333333333333,0.922666666666666,0.794666666666667,0.925333333333333,0.873333333333333,0.838666666666667,0.661333333333334,0.658666666666667,0.638666666666667,0.661333333333334,0.805333333333333,0.624,0.752,0.661333333333334,0.453333333333333,0.684,0.526666666666667,0.382666666666667,0.382666666666667,0.345333333333334,0,0.513333333333334,0.469333333333333,0.641333333333334,0.566666666666667,0.788,0.722666666666667,0.658666666666667,0.648000000000001,0.449333333333333,0.521333333333334,0.649333333333334,0.452,0.581333333333334,0.473333333333333,0.729333333333334,0.674666666666667,0.508,0.769333333333334,0.638666666666667,0.572000000000001,0.577333333333334,0.784,0.584000000000001,0.652,0.645333333333334,0.505333333333334,0.597333333333334,0.378666666666667,0.638666666666667,0.510666666666667,0.466666666666667,0.522666666666667,0.510666666666667,0.581333333333334,0.688,0.617333333333334,0.509333333333334,0.642666666666667,0.638666666666667,0.628000000000001,0.501333333333334,0.728,0.684,0.726666666666667,0.774666666666667,0.849333333333333,0.858666666666667,0.74,0.792,0.748,0.638666666666667,0.570666666666667,0.582666666666667,0.716
"Icelandic",0.777333333333333,0.426666666666667,0.585333333333334,0.701333333333334,0.690666666666667,0.528,0.716,0.677333333333334,0.62,0.406666666666667,0.374666666666667,0.402666666666667,0.590666666666667,0.584,0.429333333333333,0.596,0.432,0.545333333333334,0.685333333333334,0.513333333333333,0.342666666666667,0.358666666666667,0.46,0.513333333333334,0,0.377333333333333,0.470666666666667,0.625333333333334,0.56,0.461333333333333,0.485333333333334,0.452,0.406666666666667,0.470666666666667,0.402666666666667,0.565333333333334,0.396,0.430666666666667,0.669333333333334,0.509333333333333,0.426666666666667,0.545333333333334,0.550666666666667,0.464,0.537333333333334,0.654666666666667,0.454666666666666,0.398666666666667,0.516,0.482666666666667,0.5,0.436,0.437333333333333,0.369333333333333,0.398666666666667,0.438666666666667,0.216,0.453333333333333,0.508,0.444,0.273333333333334,0.406666666666667,0.76,0.534666666666667,0.452,0.693333333333334,0.556,0.5,0.742666666666667,0.68,0.662666666666667,0.609333333333334,0.546666666666667,0.528,0.416,0.524,0.404,0.490666666666666
"Irish",0.725333333333333,0.565333333333334,0.644,0.656,0.742666666666667,0.724,0.777333333333334,0.750666666666667,0.678666666666667,0.561333333333334,0.506666666666667,0.502666666666667,0.645333333333334,0.668,0.48,0.662666666666667,0.569333333333334,0.436,0.648000000000001,0.557333333333334,0.364,0.497333333333333,0.410666666666667,0.469333333333333,0.377333333333333,0,0.390666666666667,0.521333333333333,0.612,0.56,0.557333333333334,0.490666666666667,0.502666666666667,0.484,0.498666666666667,0.48,0.397333333333333,0.413333333333333,0.564,0.529333333333334,0.364,0.558666666666667,0.532,0.421333333333333,0.434666666666667,0.592,0.517333333333333,0.469333333333333,0.505333333333333,0.508,0.474666666666667,0.448,0.573333333333334,0.414666666666667,0.458666666666667,0.386666666666667,0.385333333333333,0.428,0.482666666666667,0.433333333333333,0.376,0.470666666666667,0.580000000000001,0.550666666666667,0.472,0.745333333333333,0.68,0.581333333333334,0.793333333333334,0.721333333333333,0.661333333333334,0.661333333333334,0.669333333333334,0.661333333333334,0.464,0.550666666666667,0.486666666666667,0.552
"Serbian",0.752,0.578666666666667,0.678666666666667,0.781333333333333,0.766666666666667,0.798666666666666,0.730666666666667,0.761333333333333,0.690666666666667,0.598666666666667,0.597333333333334,0.441333333333333,0.658666666666667,0.798666666666667,0.620000000000001,0.644,0.732,0.522666666666667,0.546666666666667,0.597333333333334,0.449333333333333,0.577333333333334,0.484,0.641333333333334,0.470666666666667,0.390666666666667,0,0.641333333333334,0.654666666666667,0.516,0.522666666666667,0.645333333333334,0.577333333333334,0.586666666666667,0.444,0.342666666666667,0.266666666666667,0.372,0.629333333333334,0.526666666666667,0.508,0.630666666666667,0.506666666666667,0.508,0.569333333333334,0.513333333333334,0.654666666666667,0.245333333333333,0.362666666666667,0.564000000000001,0.353333333333333,0.652,0.641333333333334,0.494666666666667,0.537333333333334,0.569333333333334,0.432,0.569333333333334,0.404,0.454666666666667,0.512,0.433333333333333,0.641333333333334,0.609333333333334,0.506666666666667,0.798666666666666,0.788,0.664,0.830666666666666,0.777333333333333,0.658666666666667,0.636000000000001,0.661333333333334,0.722666666666667,0.508,0.508,0.444,0.650666666666667
