"","Herero","Zulu","Tswana","Ndonga","Swati","Tsonga","Venda","Kongo","Kikuyu","Luganda","Kinyarwanda","Kirundi","Igbo","Bambara","Amharic","Kanuri","Wolof","Egyptian Arabic","Kabyle","Neapolitan","Spanish","English","French","Dutch","Icelandic","Irish","Serbian","Russian","Bashkir","Chuvash","Erzya","Estonian","Gagauz","Latvian","Vepsian","Czech","Bulgarian","Lithuanian","Kalmyk","Armenian","Kurdish (Sorani)","Abkhazian","Turkish","Hebrew","Eastern Punjabi","Kazakh","Sakha","Korean","Nuosu","Japanese","Tibetan","Bengali","Kashmiri","Telugu","Tamil","Malayalam","Burmese","Vietnamese","Khmer","Malay","Thai","Cebuano","Banyumasan","Minangkabau","Chamorro","Samoan","Tongan","Maori","Hawaiian","Inupiak","Cheyenne","Choctaw","Muscogee","Cherokee","Navajo","Haitian","Aymara","Guarani"
"Herero",0,0.447272727272727,0.623636363636364,0.610909090909091,0.396363636363636,0.610909090909091,0.609090909090909,0.772727272727272,0.669090909090909,0.427272727272727,0.463636363636364,0.42,0.721818181818181,0.698181818181818,0.692727272727273,0.607272727272727,0.663636363636363,0.743636363636363,0.727272727272727,0.870909090909091,0.88,0.874545454545455,0.861818181818182,0.889090909090908,0.841818181818182,0.749090909090909,0.883636363636363,0.830909090909091,0.792727272727272,0.721818181818182,0.812727272727272,0.769090909090909,0.805454545454545,0.78,0.789090909090909,0.758181818181818,0.730909090909091,0.763636363636363,0.654545454545455,0.725454545454545,0.76,0.738181818181818,0.743636363636363,0.672727272727273,0.723636363636363,0.712727272727272,0.732727272727272,0.921818181818181,0.745454545454545,0.796363636363636,0.749090909090909,0.863636363636363,0.870909090909091,0.76,0.723636363636364,0.863636363636363,0.841818181818181,0.96,0.849090909090909,0.841818181818181,0.863636363636363,0.852727272727273,0.727272727272727,0.823636363636363,0.821818181818181,0.849090909090909,0.829090909090909,0.758181818181818,0.889090909090909,0.672727272727273,0.476363636363637,0.605454545454545,0.669090909090909,0.730909090909091,0.547272727272727,0.750909090909091,0.681818181818182,0.745454545454545
"Zulu",0.447272727272727,0,0.509090909090909,0.441818181818182,0.276363636363636,0.5,0.503636363636364,0.678181818181818,0.64,0.309090909090909,0.247272727272727,0.24,0.592727272727273,0.685454545454545,0.569090909090909,0.514545454545454,0.532727272727273,0.743636363636363,0.747272727272727,0.856363636363636,0.869090909090909,0.870909090909091,0.863636363636363,0.878181818181818,0.814545454545454,0.549090909090909,0.876363636363637,0.750909090909091,0.776363636363636,0.630909090909091,0.801818181818181,0.574545454545455,0.690909090909091,0.690909090909091,0.796363636363636,0.729090909090909,0.752727272727272,0.729090909090909,0.636363636363636,0.730909090909091,0.767272727272727,0.552727272727273,0.68,0.761818181818182,0.803636363636363,0.7,0.747272727272727,0.838181818181818,0.767272727272727,0.707272727272727,0.758181818181818,0.861818181818182,0.794545454545455,0.667272727272727,0.654545454545455,0.770909090909091,0.750909090909091,0.874545454545454,0.754545454545454,0.736363636363636,0.774545454545454,0.745454545454545,0.66,0.734545454545454,0.754545454545454,0.770909090909091,0.721818181818181,0.645454545454545,0.790909090909091,0.667272727272727,0.576363636363637,0.510909090909091,0.64,0.74,0.56,0.647272727272727,0.592727272727273,0.638181818181818
"Tswana",0.623636363636364,0.509090909090909,0,0.421818181818182,0.465454545454545,0.409090909090909,0.374545454545455,0.672727272727273,0.629090909090909,0.496363636363636,0.510909090909091,0.518181818181818,0.605454545454545,0.569090909090909,0.456363636363636,0.229090909090909,0.449090909090909,0.718181818181818,0.729090909090909,0.756363636363636,0.852727272727273,0.785454545454546,0.852727272727272,0.852727272727272,0.814545454545454,0.641818181818182,0.778181818181818,0.750909090909091,0.778181818181818,0.605454545454545,0.763636363636363,0.632727272727273,0.712727272727272,0.765454545454545,0.78,0.736363636363636,0.649090909090909,0.710909090909091,0.641818181818182,0.718181818181818,0.756363636363636,0.527272727272727,0.669090909090909,0.752727272727272,0.707272727272727,0.678181818181818,0.832727272727272,0.821818181818182,0.721818181818181,0.598181818181818,0.743636363636363,0.749090909090909,0.765454545454545,0.661818181818182,0.62,0.749090909090909,0.730909090909091,0.878181818181818,0.741818181818181,0.727272727272727,0.770909090909091,0.765454545454545,0.547272727272727,0.727272727272727,0.72,0.767272727272727,0.707272727272727,0.649090909090909,0.772727272727272,0.667272727272727,0.56,0.494545454545455,0.647272727272727,0.730909090909091,0.623636363636364,0.64,0.489090909090909,0.609090909090909
"Ndonga",0.610909090909091,0.441818181818182,0.421818181818182,0,0.492727272727273,0.418181818181818,0.434545454545455,0.645454545454546,0.670909090909091,0.516363636363636,0.429090909090909,0.44,0.605454545454546,0.7,0.470909090909091,0.430909090909091,0.46,0.736363636363636,0.729090909090909,0.847272727272727,0.845454545454545,0.761818181818182,0.738181818181818,0.865454545454545,0.816363636363636,0.558181818181818,0.854545454545454,0.630909090909091,0.7,0.485454545454545,0.683636363636364,0.458181818181818,0.714545454545454,0.558181818181818,0.658181818181818,0.716363636363636,0.77090909090909,0.692727272727273,0.652727272727273,0.750909090909091,0.752727272727272,0.458181818181818,0.656363636363637,0.772727272727272,0.807272727272727,0.701818181818182,0.861818181818181,0.709090909090909,0.638181818181818,0.567272727272727,0.747272727272727,0.847272727272727,0.772727272727273,0.656363636363636,0.621818181818182,0.756363636363636,0.652727272727273,0.879999999999999,0.632727272727273,0.718181818181818,0.643636363636364,0.661818181818182,0.641818181818182,0.596363636363636,0.625454545454545,0.754545454545454,0.718181818181818,0.649090909090909,0.769090909090909,0.683636363636363,0.585454545454546,0.398181818181818,0.674545454545454,0.761818181818181,0.625454545454546,0.64,0.612727272727273,0.638181818181818
"Swati",0.396363636363636,0.276363636363636,0.465454545454545,0.492727272727273,0,0.432727272727273,0.458181818181818,0.727272727272727,0.454545454545454,0.289090909090909,0.281818181818182,0.303636363636364,0.46,0.545454545454546,0.454545454545455,0.363636363636363,0.518181818181818,0.736363636363636,0.749090909090909,0.909090909090909,0.867272727272727,0.907272727272727,0.890909090909091,0.878181818181818,0.82,0.647272727272727,0.870909090909091,0.818181818181818,0.727272727272727,0.636363636363637,0.818181818181818,0.663636363636363,0.727272727272727,0.818181818181818,0.818181818181818,0.747272727272727,0.750909090909091,0.738181818181818,0.612727272727273,0.72,0.818181818181818,0.612727272727273,0.678181818181818,0.749090909090909,0.818181818181818,0.727272727272727,0.636363636363637,0.818181818181818,0.745454545454545,0.727272727272727,0.758181818181818,0.909090909090909,0.809090909090909,0.727272727272727,0.638181818181818,0.909090909090909,0.767272727272727,0.909090909090909,0.750909090909091,0.736363636363636,0.818181818181818,0.78,0.632727272727273,0.743636363636363,0.756363636363636,0.790909090909091,0.730909090909091,0.641818181818182,0.818181818181818,0.636363636363637,0.5,0.62,0.454545454545454,0.636363636363637,0.538181818181818,0.649090909090909,0.572727272727273,0.601818181818182
"Tsonga",0.610909090909091,0.5,0.409090909090909,0.418181818181818,0.432727272727273,0,0.2,0.563636363636364,0.523636363636364,0.396363636363636,0.490909090909091,0.52,0.509090909090909,0.587272727272727,0.365454545454545,0.401818181818182,0.356363636363636,0.62,0.521818181818182,0.859999999999999,0.765454545454545,0.863636363636363,0.763636363636363,0.765454545454545,0.703636363636364,0.634545454545455,0.78,0.650909090909091,0.689090909090909,0.498181818181818,0.681818181818182,0.652727272727273,0.518181818181818,0.761818181818181,0.665454545454545,0.629090909090909,0.64,0.621818181818182,0.636363636363637,0.638181818181818,0.747272727272727,0.552727272727273,0.558181818181818,0.656363636363636,0.718181818181818,0.718181818181818,0.838181818181818,0.714545454545454,0.632727272727273,0.674545454545455,0.663636363636364,0.752727272727273,0.694545454545454,0.472727272727273,0.449090909090909,0.843636363636363,0.649090909090909,0.689090909090909,0.64,0.634545454545455,0.658181818181818,0.661818181818182,0.630909090909091,0.621818181818182,0.632727272727273,0.650909090909091,0.627272727272727,0.532727272727273,0.672727272727273,0.678181818181818,0.556363636363637,0.376363636363636,0.432727272727273,0.565454545454546,0.625454545454545,0.461818181818182,0.496363636363636,0.441818181818182
"Venda",0.609090909090909,0.503636363636364,0.374545454545455,0.434545454545455,0.458181818181818,0.2,0,0.578181818181818,0.549090909090909,0.418181818181818,0.5,0.507272727272727,0.503636363636364,0.585454545454545,0.365454545454545,0.416363636363636,0.356363636363636,0.64,0.54,0.841818181818182,0.758181818181818,0.872727272727273,0.76,0.76,0.730909090909091,0.634545454545454,0.774545454545454,0.656363636363636,0.687272727272727,0.505454545454545,0.676363636363636,0.652727272727273,0.516363636363637,0.76,0.678181818181818,0.638181818181818,0.638181818181818,0.62,0.612727272727273,0.623636363636363,0.752727272727272,0.525454545454546,0.570909090909091,0.663636363636363,0.703636363636364,0.689090909090909,0.843636363636363,0.727272727272727,0.634545454545455,0.683636363636363,0.654545454545454,0.754545454545454,0.687272727272727,0.476363636363636,0.443636363636364,0.845454545454545,0.636363636363636,0.698181818181818,0.64,0.629090909090909,0.674545454545455,0.667272727272727,0.636363636363636,0.629090909090909,0.641818181818182,0.641818181818182,0.618181818181818,0.525454545454546,0.68,0.670909090909091,0.549090909090909,0.392727272727273,0.458181818181818,0.563636363636364,0.641818181818182,0.470909090909091,0.5,0.447272727272727
"Kongo",0.772727272727272,0.678181818181818,0.672727272727273,0.645454545454546,0.727272727272727,0.563636363636364,0.578181818181818,0,0.636363636363637,0.541818181818182,0.654545454545454,0.667272727272727,0.490909090909091,0.727272727272727,0.687272727272727,0.727272727272727,0.509090909090909,0.583636363636364,0.449090909090909,0.818181818181818,0.567272727272727,0.643636363636364,0.550909090909091,0.574545454545455,0.578181818181818,0.449090909090909,0.84,0.454545454545454,0.636363636363637,0.363636363636363,0.545454545454546,0.569090909090909,0.545454545454546,0.636363636363637,0.454545454545454,0.516363636363636,0.587272727272727,0.510909090909091,0.794545454545454,0.587272727272727,0.636363636363637,0.503636363636364,0.398181818181818,0.581818181818182,0.909090909090909,0.909090909090909,0.909090909090909,0.636363636363637,0.498181818181818,0.545454545454546,0.58,0.545454545454546,0.443636363636363,0.363636363636363,0.365454545454545,0.636363636363637,0.447272727272727,0.636363636363637,0.463636363636364,0.376363636363636,0.272727272727273,0.438181818181818,0.394545454545454,0.42,0.403636363636364,0.414545454545454,0.436363636363636,0.463636363636363,0.454545454545454,0.909090909090909,0.85090909090909,0.625454545454546,0.545454545454546,0.636363636363637,0.767272727272727,0.378181818181818,0.365454545454546,0.387272727272727
"Kikuyu",0.669090909090909,0.64,0.629090909090909,0.670909090909091,0.454545454545454,0.523636363636364,0.549090909090909,0.636363636363637,0,0.561818181818182,0.645454545454546,0.667272727272727,0.550909090909091,0.254545454545455,0.727272727272727,0.527272727272727,0.609090909090909,0.314545454545455,0.567272727272727,0.669090909090909,0.627272727272728,0.812727272727273,0.705454545454545,0.638181818181818,0.58,0.589090909090909,0.870909090909091,0.723636363636363,0.541818181818182,0.541818181818182,0.632727272727273,0.66,0.636363636363637,0.723636363636363,0.632727272727273,0.543636363636363,0.550909090909091,0.527272727272727,0.692727272727272,0.310909090909091,0.487272727272727,0.612727272727273,0.503636363636363,0.418181818181818,0.727272727272727,0.807272727272727,0.545454545454546,0.723636363636363,0.558181818181818,0.723636363636363,0.336363636363636,0.8,0.66,0.636363636363637,0.547272727272727,0.89090909090909,0.672727272727273,0.909090909090909,0.656363636363636,0.645454545454546,0.723636363636363,0.685454545454545,0.632727272727273,0.649090909090909,0.661818181818182,0.790909090909091,0.730909090909091,0.550909090909091,0.727272727272727,0.727272727272727,0.681818181818182,0.71090909090909,0.272727272727273,0.454545454545454,0.629090909090909,0.558181818181818,0.463636363636364,0.510909090909091
"Luganda",0.427272727272727,0.309090909090909,0.496363636363636,0.516363636363636,0.289090909090909,0.396363636363636,0.418181818181818,0.541818181818182,0.561818181818182,0,0.310909090909091,0.343636363636364,0.594545454545454,0.585454545454545,0.550909090909091,0.509090909090909,0.450909090909091,0.623636363636364,0.607272727272727,0.836363636363636,0.76,0.861818181818182,0.767272727272727,0.769090909090909,0.690909090909091,0.62,0.849090909090909,0.632727272727273,0.703636363636363,0.487272727272727,0.656363636363636,0.641818181818182,0.616363636363637,0.745454545454545,0.656363636363636,0.64,0.630909090909091,0.629090909090909,0.641818181818182,0.629090909090909,0.734545454545454,0.630909090909091,0.550909090909091,0.629090909090909,0.803636363636363,0.707272727272727,0.765454545454545,0.718181818181818,0.630909090909091,0.66,0.661818181818182,0.725454545454545,0.661818181818182,0.536363636363636,0.534545454545455,0.816363636363636,0.634545454545455,0.767272727272727,0.650909090909091,0.623636363636364,0.643636363636364,0.658181818181818,0.605454545454545,0.609090909090909,0.62,0.645454545454546,0.618181818181818,0.552727272727273,0.645454545454546,0.694545454545454,0.563636363636364,0.558181818181818,0.561818181818182,0.667272727272727,0.518181818181818,0.527272727272727,0.48,0.516363636363636
