"","Herero","Zulu","Tswana","Ndonga","Swati","Tsonga","Venda","Kongo","Kikuyu","Luganda","Kinyarwanda","Kirundi","Igbo","Bambara","Amharic","Kanuri","Wolof","Egyptian Arabic","Kabyle","Neapolitan","Spanish","English","French","Dutch","Icelandic","Irish","Serbian","Russian","Bashkir","Chuvash","Erzya","Estonian","Gagauz","Latvian","Vepsian","Czech","Bulgarian","Lithuanian","Kalmyk","Armenian","Kurdish (Sorani)","Abkhazian","Turkish","Hebrew","Eastern Punjabi","Kazakh","Sakha","Korean","Nuosu","Japanese","Tibetan","Bengali","Kashmiri","Telugu","Tamil","Malayalam","Burmese","Vietnamese","Khmer","Malay","Thai","Cebuano","Banyumasan","Minangkabau","Chamorro","Samoan","Tongan","Maori","Hawaiian","Inupiak","Cheyenne","Choctaw","Muscogee","Cherokee","Navajo","Haitian","Aymara","Guarani"
"Bengali",0.87,0.78,0.933333333333333,0.89,0.74,0.9,0.923333333333334,0.87,0.91,0.746666666666666,0.636666666666667,0.586666666666667,0.79,0.65,0.746666666666666,0.576666666666667,0.746666666666666,0.75,0.72,0.63,0.606666666666667,0.596666666666667,0.59,0.603333333333334,0.556666666666667,0.603333333333334,0.596666666666667,0.593333333333333,0.743333333333333,0.63,0.606666666666667,0.753333333333333,0.593333333333334,0.606666666666667,0.583333333333334,0.593333333333334,0.566666666666667,0.55,0.56,0.626666666666667,0.766666666666666,0.74,0.773333333333333,0.75,0.593333333333334,0.906666666666667,0.6,0.44,0.386666666666667,0.553333333333333,0.43,0,0.566666666666667,0.386666666666667,0.456666666666667,0.68,0.44,0.46,0.44,0.756666666666667,0.6,0.583333333333333,0.583333333333333,0.94,0.583333333333334,0.746666666666666,0.536666666666667,0.483333333333333,0.583333333333333,0.416666666666667,0.453333333333333,0.53,0.45,0.513333333333333,0.416666666666667,0.65,0.603333333333334,0.566666666666667
"Kashmiri",0.863333333333333,0.966666666666667,0.833333333333334,0.976666666666667,0.966666666666667,0.863333333333334,1,0.96,0.823333333333334,1,0.833333333333334,0.666666666666667,0.82,0.846666666666667,0.666666666666667,0.296666666666667,0.666666666666667,0.333333333333333,0.57,0.623333333333334,0.606666666666667,0.646666666666667,0.61,0.57,0.43,0.63,0.436666666666666,0.616666666666667,0.616666666666667,0.6,0.633333333333334,0.723333333333333,0.596666666666667,0.6,0.633333333333334,0.576666666666667,0.483333333333333,0.563333333333333,0.686666666666667,0.593333333333334,0.58,0.626666666666667,0.59,0.5,0.586666666666667,0.773333333333333,0.763333333333333,0.79,0.74,0.833333333333334,0.773333333333333,0.566666666666667,0,0.776666666666667,0.623333333333334,0.806666666666667,0.78,0.833333333333334,0.773333333333333,0.596666666666667,0.833333333333334,0.496666666666667,0.666666666666667,0.726666666666667,0.5,0.833333333333334,0.666666666666667,0.833333333333334,0.86,0.666666666666667,0.666666666666667,0.73,0.383333333333333,0.74,0.666666666666667,0.666666666666667,0.666666666666667,0.74
"Telugu",0.873333333333333,0.763333333333333,0.78,0.78,0.606666666666667,0.793333333333333,0.813333333333333,0.753333333333333,0.916666666666667,0.473333333333333,0.646666666666667,0.61,0.643333333333334,0.673333333333333,0.64,0.753333333333333,0.473333333333333,0.776666666666667,0.593333333333334,0.463333333333333,0.62,0.413333333333333,0.61,0.576666666666667,0.573333333333333,0.606666666666667,0.62,0.413333333333333,0.78,0.473333333333333,0.58,0.76,0.59,0.61,0.586666666666667,0.553333333333333,0.583333333333333,0.553333333333333,0.48,0.613333333333334,0.78,0.723333333333333,0.77,0.776666666666667,0.576666666666667,0.63,0.613333333333334,0.283333333333333,0.3,0.446666666666667,0.42,0.386666666666667,0.776666666666667,0,0.333333333333333,0.55,0.276666666666667,0.473333333333333,0.453333333333333,0.776666666666667,0.446666666666667,0.556666666666667,0.61,0.946666666666667,0.613333333333334,0.64,0.276666666666667,0.493333333333333,0.486666666666667,0.446666666666667,0.48,0.506666666666667,0.66,0.54,0.276666666666667,0.493333333333333,0.613333333333334,0.57
"Tamil",0.883333333333334,0.763333333333333,0.836666666666667,0.78,0.72,0.696666666666667,0.803333333333334,0.75,0.88,0.6,0.586666666666667,0.526666666666667,0.776666666666667,0.773333333333333,0.483333333333333,0.6,0.503333333333333,0.596666666666667,0.466666666666667,0.483333333333333,0.463333333333333,0.47,0.44,0.463333333333333,0.49,0.47,0.443333333333333,0.45,0.62,0.49,0.503333333333333,0.583333333333333,0.51,0.46,0.513333333333333,0.433333333333333,0.5,0.44,0.553333333333333,0.503333333333333,0.61,0.56,0.623333333333333,0.596666666666667,0.413333333333333,0.65,0.593333333333334,0.54,0.373333333333333,0.413333333333333,0.533333333333333,0.456666666666667,0.623333333333334,0.333333333333333,0,0.453333333333333,0.523333333333333,0.53,0.52,0.606666666666667,0.6,0.46,0.643333333333333,0.81,0.483333333333333,0.62,0.496666666666667,0.58,0.57,0.57,0.536666666666667,0.553333333333333,0.603333333333333,0.586666666666667,0.496666666666667,0.513333333333333,0.54,0.596666666666667
"Malayalam",0.903333333333333,0.786666666666667,0.783333333333333,0.78,0.726666666666667,0.52,0.806666666666667,0.603333333333334,0.89,0.59,0.71,0.666666666666667,0.913333333333334,0.93,0.59,0.783333333333333,0.636666666666667,0.713333333333333,0.596666666666667,0.62,0.573333333333333,0.583333333333333,0.54,0.626666666666667,0.646666666666667,0.543333333333333,0.556666666666667,0.566666666666667,0.703333333333334,0.606666666666667,0.633333333333334,0.533333333333334,0.643333333333333,0.55,0.636666666666667,0.58,0.58,0.533333333333333,0.69,0.646666666666667,0.733333333333333,0.586666666666666,0.73,0.713333333333333,0.52,0.616666666666667,0.776666666666667,0.696666666666667,0.58,0.523333333333333,0.656666666666667,0.68,0.806666666666667,0.55,0.453333333333333,0,0.71,0.686666666666667,0.656666666666667,0.73,0.736666666666667,0.556666666666667,0.81,0.756666666666667,0.57,0.793333333333333,0.69,0.783333333333334,0.666666666666667,0.75,0.686666666666667,0.72,0.743333333333334,0.733333333333333,0.69,0.65,0.663333333333333,0.73
"Burmese",0.87,0.59,0.753333333333333,0.933333333333333,0.78,0.983333333333333,0.993333333333333,0.923333333333334,0.92,0.663333333333334,0.66,0.613333333333334,0.47,0.686666666666667,0.83,0.753333333333333,0.663333333333334,0.613333333333334,0.766666666666667,0.49,0.613333333333334,0.383333333333333,0.6,0.596666666666667,0.576666666666667,0.603333333333334,0.596666666666667,0.423333333333333,0.776666666666667,0.426666666666667,0.62,0.756666666666667,0.556666666666667,0.606666666666667,0.553333333333333,0.556666666666667,0.556666666666667,0.553333333333333,0.49,0.613333333333334,0.77,0.73,0.783333333333333,0.613333333333334,0.58,0.8,0.463333333333333,0.103333333333333,0.44,0.586666666666667,0.273333333333333,0.44,0.78,0.276666666666667,0.523333333333333,0.71,0,0.33,0.433333333333333,0.61,0.253333333333333,0.56,0.446666666666667,0.956666666666667,0.586666666666667,0.83,0.446666666666667,0.326666666666667,0.626666666666667,0.42,0.493333333333333,0.523333333333333,0.663333333333333,0.566666666666667,0.113333333333333,0.493333333333333,0.586666666666667,0.566666666666667
"Vietnamese",0.906666666666667,0.546666666666667,1,0.96,0.726666666666667,0.82,1,0.88,0.956666666666667,0.666666666666667,0.5,0.5,0.603333333333334,0.67,0.5,0.806666666666667,0.666666666666667,0.5,0.75,0.663333333333334,0.48,0.63,0.456666666666667,0.64,0.616666666666667,0.49,0.496666666666667,0.65,0.646666666666667,0.623333333333334,0.63,0.613333333333334,0.636666666666667,0.49,0.633333333333334,0.54,0.556666666666667,0.54,0.54,0.643333333333334,0.663333333333334,0.593333333333333,0.656666666666667,0.5,0.463333333333333,0.98,0.49,0.313333333333334,0.49,0.5,0.243333333333333,0.46,0.833333333333334,0.473333333333333,0.53,0.686666666666667,0.33,0,0.32,0.476666666666667,0.5,0.58,0.333333333333333,0.933333333333333,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.66,0.5,0.333333333333333,0.55,0.716666666666667,0.563333333333334,0.333333333333333,0.666666666666667,0.666666666666667,0.573333333333333
"Khmer",0.72,0.75,0.776666666666667,0.946666666666667,0.766666666666667,0.973333333333333,0.993333333333333,0.943333333333334,0.896666666666667,0.82,0.326666666666667,0.44,0.806666666666667,0.496666666666667,0.653333333333334,0.77,0.82,0.606666666666667,0.72,0.64,0.463333333333333,0.593333333333333,0.466666666666667,0.616666666666667,0.59,0.446666666666667,0.446666666666666,0.586666666666667,0.62,0.596666666666667,0.616666666666667,0.613333333333334,0.603333333333333,0.46,0.596666666666667,0.5,0.5,0.48,0.536666666666667,0.606666666666667,0.606666666666667,0.55,0.603333333333334,0.606666666666667,0.43,0.966666666666667,0.616666666666667,0.436666666666667,0.46,0.443333333333333,0.373333333333333,0.44,0.773333333333333,0.453333333333333,0.52,0.656666666666667,0.433333333333333,0.32,0,0.62,0.61,0.52,0.44,0.913333333333333,0.443333333333333,0.82,0.606666666666667,0.483333333333333,0.646666666666667,0.443333333333333,0.326666666666667,0.536666666666667,0.656666666666667,0.54,0.44,0.483333333333333,0.61,0.573333333333333
"Malay",0.716666666666667,0.78,0.793333333333333,0.953333333333333,0.916666666666667,0.84,0.983333333333333,0.95,0.886666666666667,0.976666666666667,0.65,0.596666666666667,0.633333333333334,0.82,0.476666666666667,0.57,0.643333333333334,0.263333333333333,0.376666666666667,0.663333333333334,0.453333333333333,0.59,0.426666666666667,0.593333333333334,0.57,0.456666666666667,0.43,0.62,0.286666666666667,0.606666666666667,0.623333333333334,0.58,0.596666666666667,0.466666666666667,0.593333333333334,0.506666666666667,0.516666666666667,0.49,0.673333333333334,0.62,0.43,0.506666666666667,0.293333333333333,0.263333333333333,0.406666666666667,0.8,0.62,0.623333333333334,0.776666666666667,0.626666666666667,0.526666666666667,0.756666666666667,0.596666666666667,0.776666666666667,0.606666666666667,0.73,0.61,0.476666666666667,0.62,0,0.626666666666667,0.51,0.43,0.57,0.46,0.81,0.763333333333333,0.666666666666667,0.843333333333334,0.793333333333333,0.65,0.76,0.813333333333333,0.773333333333333,0.596666666666667,0.666666666666667,0.626666666666667,0.736666666666667
"Thai",0.89,0.486666666666667,0.666666666666667,0.866666666666667,0.956666666666667,0.983333333333333,1,0.88,0.973333333333333,0.5,0.5,0.5,0.31,0.86,0.833333333333334,0.806666666666667,0.666666666666667,0.666666666666667,0.776666666666667,0.496666666666667,0.623333333333334,0.296666666666667,0.57,0.61,0.563333333333333,0.58,0.61,0.393333333333333,0.743333333333333,0.396666666666667,0.57,0.756666666666667,0.47,0.573333333333333,0.466666666666667,0.55,0.47,0.56,0.51,0.626666666666667,0.803333333333333,0.74,0.783333333333333,0.666666666666667,0.586666666666667,0.796666666666667,0.46,0.25,0.633333333333334,0.333333333333333,0.423333333333333,0.6,0.833333333333334,0.446666666666667,0.6,0.736666666666667,0.253333333333333,0.5,0.61,0.626666666666667,0,0.613333333333334,0.666666666666667,0.966666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.81,0.5,0.666666666666667,0.56,0.55,0.556666666666667,0.333333333333333,0.5,0.5,0.6
"Cebuano",0.873333333333334,0.786666666666667,0.78,0.963333333333333,0.96,0.856666666666667,0.993333333333333,0.953333333333334,0.636666666666667,0.78,0.58,0.413333333333333,0.766666666666666,0.853333333333333,0.58,0.48,0.613333333333334,0.413333333333333,0.516666666666667,0.423333333333333,0.353333333333333,0.43,0.366666666666667,0.383333333333333,0.423333333333333,0.376666666666667,0.35,0.376666666666667,0.55,0.37,0.473333333333333,0.486666666666667,0.483333333333333,0.36,0.466666666666667,0.353333333333333,0.433333333333333,0.35,0.536666666666667,0.42,0.326666666666667,0.453333333333333,0.336666666666667,0.413333333333333,0.323333333333333,0.72,0.59,0.57,0.566666666666667,0.58,0.546666666666667,0.583333333333333,0.496666666666667,0.556666666666667,0.46,0.556666666666667,0.56,0.58,0.52,0.51,0.613333333333334,0,0.58,0.7,0.413333333333333,0.826666666666667,0.613333333333334,0.66,0.793333333333334,0.66,0.58,0.563333333333333,0.546666666666667,0.563333333333333,0.446666666666667,0.446666666666667,0.493333333333333,0.556666666666667
"Banyumasan",0.85,0.766666666666667,1,0.793333333333333,0.61,0.82,1,0.76,0.79,1,0.666666666666667,0.5,0.653333333333334,0.503333333333333,0.666666666666667,0.64,0.833333333333334,0.333333333333333,0.663333333333333,0.83,0.606666666666667,0.796666666666667,0.626666666666667,0.75,0.743333333333334,0.63,0.603333333333334,0.79,0.62,0.77,0.8,0.74,0.803333333333333,0.623333333333334,0.8,0.676666666666667,0.723333333333333,0.66,0.63,0.76,0.58,0.63,0.59,0.333333333333333,0.56,0.94,0.596666666666667,0.456666666666667,0.573333333333333,0.666666666666667,0.35,0.583333333333333,0.666666666666667,0.61,0.643333333333333,0.81,0.446666666666667,0.333333333333333,0.44,0.43,0.666666666666667,0.58,0,0.86,0.666666666666667,0.833333333333334,0.333333333333333,0.5,0.64,0.666666666666667,0.5,0.686666666666667,0.716666666666667,0.683333333333333,0.333333333333333,0.833333333333334,0.833333333333334,0.706666666666667
"Minangkabau",0.546666666666667,0.91,0.8,0.743333333333333,0.73,0.763333333333333,0.973333333333333,0.876666666666667,0.843333333333333,0.8,0.936666666666667,0.86,0.956666666666667,0.933333333333333,0.766666666666667,0.723333333333334,0.8,0.693333333333333,0.543333333333333,0.813333333333333,0.74,0.796666666666667,0.75,0.786666666666667,0.726666666666667,0.736666666666667,0.75,0.79,0.56,0.776666666666667,0.776666666666667,0.556666666666667,0.81,0.74,0.8,0.763333333333333,0.783333333333333,0.74,0.863333333333333,0.703333333333333,0.743333333333333,0.673333333333333,0.576666666666667,0.693333333333333,0.713333333333334,0.606666666666667,0.873333333333333,0.946666666666667,0.853333333333333,0.933333333333333,0.893333333333333,0.94,0.726666666666667,0.946666666666667,0.81,0.756666666666667,0.956666666666667,0.933333333333333,0.913333333333333,0.57,0.966666666666667,0.7,0.86,0,0.766666666666667,0.9,0.893333333333333,0.92,0.86,0.9,0.936666666666667,0.883333333333334,0.876666666666667,0.86,0.893333333333333,0.82,0.803333333333333,0.806666666666667
"Chamorro",0.906666666666667,0.766666666666667,0.666666666666667,0.97,0.94,0.863333333333334,1,0.98,0.956666666666667,0.833333333333334,0.5,0.5,0.81,0.836666666666667,0.5,0.63,0.666666666666667,0.5,0.556666666666667,0.456666666666667,0.29,0.313333333333334,0.22,0.43,0.246666666666667,0.246666666666667,0.11,0.386666666666667,0.406666666666667,0.393333333333333,0.403333333333333,0.406666666666667,0.263333333333333,0.216666666666667,0.3,0.306666666666667,0.0566666666666666,0.276666666666667,0.563333333333333,0.46,0.47,0.41,0.45,0.5,0.28,0.796666666666667,0.626666666666667,0.583333333333333,0.633333333333334,0.333333333333333,0.526666666666667,0.583333333333334,0.5,0.613333333333334,0.483333333333333,0.57,0.586666666666667,0.5,0.443333333333333,0.46,0.5,0.413333333333333,0.666666666666667,0.766666666666667,0,0.833333333333334,0.833333333333334,0.666666666666667,0.81,0.333333333333333,0.333333333333333,0.606666666666667,0.55,0.616666666666667,0.666666666666667,0.5,0.333333333333333,0.61
"Samoan",0.916666666666667,0.733333333333334,1,0.643333333333333,0.703333333333333,0.483333333333333,0.833333333333334,0.48,0.923333333333334,0.5,0.666666666666667,0.666666666666667,0.603333333333334,0.816666666666667,0.5,0.643333333333334,0.333333333333333,0.833333333333334,0.633333333333334,0.803333333333333,0.813333333333333,0.8,0.78,0.786666666666667,0.77,0.823333333333333,0.83,0.786666666666667,0.803333333333333,0.806666666666667,0.776666666666667,0.943333333333334,0.81,0.81,0.806666666666667,0.786666666666667,0.826666666666667,0.79,0.666666666666667,0.643333333333334,0.663333333333334,0.813333333333333,0.823333333333333,0.833333333333334,0.783333333333333,0.646666666666667,0.656666666666667,0.813333333333333,0.49,0.5,0.836666666666667,0.746666666666666,0.833333333333334,0.64,0.62,0.793333333333333,0.83,0.666666666666667,0.82,0.81,0.666666666666667,0.826666666666667,0.833333333333334,0.9,0.833333333333334,0,0.666666666666667,0.666666666666667,0.52,0.666666666666667,0.833333333333334,0.65,0.716666666666667,0.603333333333333,0.833333333333334,0.833333333333334,0.833333333333334,0.676666666666667
