society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Se6,Witoto,xd1370,muru1274,Murui Huitoto,Huitotoan,Slope,0.267990716,,,,
B82,Kaurareg,xd937,kala1377,Kala Lagaw Ya,Pama-Nyungan,Slope,0.268040751,,,,
Ei9,Mogh,xd715,rakh1245,Rakhine,Sino-Tibetan,Slope,0.269134827,,,,
Ni4,Seri,xd1289,seri1257,Seri,,Slope,0.269272893,,,,
Ag25,Soninke,xd261,soni1259,Soninke,Mande,Slope,0.269461985,,,,
B123,Jankundjara,xd969,yank1247,Yankunytjatjara,Pama-Nyungan,Slope,0.271968517,,,,
B118,Ngatatjara,xd965,ngaa1240,Ngaanyatjarra,Pama-Nyungan,Slope,0.272008302,,,,
Cb25,Tazarawa,xd475,haus1257,Hausa,Afro-Asiatic,Slope,0.272767962,,,,
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,Slope,0.274335365,,,,
Cc13,Udalan Tuareg,xd491,timb1263,Timbuktu,Afro-Asiatic,Slope,0.275051633,,,,
B296,Kuskowagmut,xd1000,kusk1241,General Central Yup'ik,Eskimo-Aleut,Slope,0.277968007,,,,
Sb5,Paraujano,xd1330,para1316,Paraujano,Arawakan,Slope,0.283001071,,,,
Ec9,Nanai,xd637,nana1257,Nanai,Tungusic,Slope,0.283363702,,,,
Ai35,Bongo,xd365,bong1285,Bongo,Central Sudanic,Slope,0.284281117,,,,
Ca37,Blin,xd445,bili1260,Bilin,Afro-Asiatic,Slope,0.28473626,,,,
B108,Djaru,xd956,jaru1254,Jaru,Pama-Nyungan,Slope,0.285779381,,,,
B85,Mirrngadja,xd940,djin1252,Djinba,Pama-Nyungan,Slope,0.285961318,,,,
B111,Mardudjara,xd958,mart1256,Martu Wangka,Pama-Nyungan,Slope,0.286771511,,,,
SCCS62,Santal,xd661,sant1410,Santali,Austroasiatic,Slope,0.287142795,,,,
Cb3,Songhai,xd480,koyr1242,Koyraboro Senni Songhai,Songhay,Slope,0.288540748,,,,
Ag2,Mossi (Yatenga),xd255,moss1236,Mossi,Atlantic-Congo,Slope,0.28877135,,,,
Af35,Adangme,xd214,adan1247,Adangme,Atlantic-Congo,Slope,0.28906365,,,,
Af43,Ga,xd223,gaaa1244,Ga,Atlantic-Congo,Slope,0.28906365,,,,
Ae20,Ekonda,xd139,ekon1238,Ekonda Mongo,Atlantic-Congo,Slope,0.292442261,,,,
Id6,Wikmunkan,xd781,wikm1247,Wik-Mungkan,Pama-Nyungan,Slope,0.292665425,,,,
Sj11,Shavante,xd1409,xava1240,Xavánte,Nuclear-Macro-Je,Slope,0.293107394,,,,
Ai2,Nyaro,xd348,kooo1244,Ko,Heibanic,Slope,0.293107954,,,,
ch24,Livs,xd562,livv1244,Liv,Uralic,Slope,0.293263017,,,,
Ef1,Santal,xd661,sant1410,Santali,Austroasiatic,Slope,0.296261067,,,,
B83,Larikia,xd938,lara1258,Laragia,,Slope,0.296424534,,,,
Af45,Avikam,xd225,avik1243,Avikam,Atlantic-Congo,Slope,0.297361526,,,,
B122,Southern Aranda,xd968,lowe1436,Lower Southern Aranda,Pama-Nyungan,Slope,0.298714712,,,,
Cb10,Karekare,xd459,kare1348,Karekare,Afro-Asiatic,Slope,0.300272933,,,,
Se2,Ticuna,xd1366,ticu1245,Ticuna,Ticuna-Yuri,Slope,0.303072259,,,,
SCCS29,Fur,xd466,furr1244,Fur,Furan,Slope,0.303486223,,,,
Na42,Potawatomi,xd1059,pota1247,Potawatomi,Algic,Slope,0.303523952,,,,
Ca38,Tigre,xd446,mans1267,Mansa',Afro-Asiatic,Slope,0.3044373,,,,
B190,Guaicura,xd985,guai1237,Guaicurian,,Slope,0.30524429,,,,
Ai36,Jur,xd366,luok1236,Luo (Kenya and Tanzania),Nilotic,Slope,0.30560052,,,,
Ne21,Coahuilteco,xd1221,coah1252,Coahuilteco,,Slope,0.306830332,,,,
Id2,"Yolngu, Dhuwal",xd777,dhuw1249,Dhuwal,Pama-Nyungan,Slope,0.310461608,,,,
Ec4,Yurak-Samoyeds,xd632,nene1249,Tundra Nenets,Uralic,Slope,0.310725547,,,,
B40,Nukak,xd917,nuka1242,Nukak Makú,Kakua-Nukak,Slope,0.311442149,,,,
Sh2,Terena,xd1389,tere1279,Terena-Kinikinao-Chane,Arawakan,Slope,0.312163353,,,,
B246,Arapaho,xd1228,arap1274,Arapaho,Algic,Slope,0.314405303,,,,
B92,Nunggubuyu,xd944,nung1290,Wubuy,Gunwinyguan,Slope,0.316819601,,,,
Ed16,Cantonese,xd644,yuec1235,Yue Chinese,Sino-Tibetan,Slope,0.320711692,,,,
Ai11,Mangbetu,xd339,nucl1420,Nuclear Mangbetu,Central Sudanic,Slope,0.322042122,,,,
Ie35,Iatmul,xd813,iatm1242,Iatmul,Ndu,Slope,0.324169195,,,,
Ag47,Mossi (Ouagadougou),xd285,moss1236,Mossi,Atlantic-Congo,Slope,0.324210744,,,,
B112,Ildawongga,xd959,wanm1242,Wanman,Pama-Nyungan,Slope,0.324249522,,,,
Eb1,Kazakh,xd609,kaza1248,Kazakh,Turkic,Slope,0.325357469,,,,
Ag1,Bambara,xd244,bamb1269,Bambara,Mande,Slope,0.326051119,,,,
SCCS17,Igbo,xd187,nucl1417,Igbo,Atlantic-Congo,Slope,0.326724042,,,,
Sj6,Tenetehara,xd1414,temb1276,Tenetehara,Tupian,Slope,0.327343275,,,,
Cc1,Regeibat,xd487,hass1238,Hassaniyya,Afro-Asiatic,Slope,0.327898461,,,,
ch18,Ingrians,xd555,ingr1248,Ingrian,Uralic,Slope,0.328434166,,,,
ch28,Votes,xd566,voti1245,Votic,Uralic,Slope,0.328434166,,,,
B379,Sivokamiut Inuit,xd1028,cent2128,Central Siberian Yupik,Eskimo-Aleut,Slope,0.33152714,,,,
Na11,Sivokakmeit,xd1028,cent2128,Central Siberian Yupik,Eskimo-Aleut,Slope,0.33152714,,,,
Ne19,Plains Cree,xd1218,plai1258,Plains Cree,Algic,Slope,0.332545638,,,,
Ne20,Santee,xd1220,dako1258,Dakota,Siouan,Slope,0.332545638,,,,
Nb18,Quileute,xd1077,quil1240,Quileute,Chimakuan,Slope,0.332653189,,,,
Ag12,Nankanse,xd247,nank1249,Nankana,Atlantic-Congo,Slope,0.332960782,,,,
Ag46,Manprusi,xd284,mamp1244,Mampruli,Atlantic-Congo,Slope,0.332960782,,,,
Ec11,Selkup,xd619,selk1253,Selkup,Uralic,Slope,0.334024887,,,,
Na15,Tlicho,xd1032,dogr1252,Dogrib,Athabaskan-Eyak-Tlingit,Slope,0.334252482,,,,
Ae27,Lokele,xd146,kele1255,Kele-Foma,Atlantic-Congo,Slope,0.334385581,,,,
Cb20,Zerma,xd470,zarm1239,Zarma-Kaado,Songhay,Slope,0.334527281,,,,
Nf8,Hasinai,xd1242,cadd1256,Caddo,Caddoan,Slope,0.335639007,,,,
Ag17,Biafada,xd252,biaf1240,Biafada,Atlantic-Congo,Slope,0.339117491,,,,
Na3,Copper Inuit,xd1022,copp1244,Inuinnaqtun,Eskimo-Aleut,Slope,0.340828327,,,,
Ae23,Lalia,xd142,ngan1302,Ngando-Lalia,Atlantic-Congo,Slope,0.341599425,,,,
Ic8,Kei,xd770,keii1239,Kei,Austronesian,Slope,0.342304676,,,,
Ab17,Ndau,xd18,ndau1241,Ndau,Atlantic-Congo,Slope,0.345415138,,,,
Ne9,Arapaho,xd1228,arap1274,Arapaho,Algic,Slope,0.348339747,,,,
B64,Efe,xd927,efee1239,Efe,Central Sudanic,Slope,0.348528831,,,,
Ag42,Nunuma,xd280,sout2795,Southern Nuni,Atlantic-Congo,Slope,0.349209398,,,,
Ag53,Bisa,xd292,biss1248,Bissa,Mande,Slope,0.349826081,,,,
Id10,Walbiri,xd773,warl1254,Warlpiri,Pama-Nyungan,Slope,0.352732678,,,,
Cc18,Kunta,xd496,hass1238,Hassaniyya,Afro-Asiatic,Slope,0.353576076,,,,
Ab22,Chopi,xd25,copi1238,Copi,Atlantic-Congo,Slope,0.353663592,,,,
Ac1,Ila,xd33,ilaa1246,Ila,Atlantic-Congo,Slope,0.35429052,,,,
B240,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,Slope,0.355276023,,,,
Na21,Caribou Inuit,xd1038,cari1277,Kivalliq,Eskimo-Aleut,Slope,0.355429773,,,,
Cc20,Zenaga,xd499,zena1248,Zenaga,Afro-Asiatic,Slope,0.356913308,,,,
B90,Wikmunkan,xd781,wikm1247,Wik-Mungkan,Pama-Nyungan,Slope,0.357779645,,,,
Ii14,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,Slope,0.358129211,,,,
SCCS106,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,Slope,0.358129211,,,,
B245,Cheyenne,xd1224,chey1247,Cheyenne,Algic,Slope,0.358216379,,,,
Aj4,Lango,xd409,lang1324,Lango (Uganda),Nilotic,Slope,0.361980432,,,,
Ic4,Rotinese,xd766,term1237,Termanu,Austronesian,Slope,0.363274152,,,,
Ai27,Abarambo,xd356,bara1361,Barambu,Atlantic-Congo,Slope,0.363290732,,,,
Af7,Bete,xd241,dalo1238,Daloa Bété,Atlantic-Congo,Slope,0.365725533,,,,
Ai44,Anuak,xd375,anua1242,Anuak,Nilotic,Slope,0.367136204,,,,
B117,Alyawara,xd964,alya1239,Alyawarr,Pama-Nyungan,Slope,0.370810437,,,,
SCCS22,Bambara,xd244,bamb1269,Bambara,Mande,Slope,0.371152453,,,,
Ij3,Marquesans,xd892,nort2845,North Marquesan,Austronesian,Slope,0.371666507,,,,
SCCS105,Marquesans,xd892,nort2845,North Marquesan,Austronesian,Slope,0.371666507,,,,
Ae39,Ngombe,xd159,binj1250,Binja,Atlantic-Congo,Slope,0.377252092,,,,
Ae26,Topoke,xd145,poke1238,Poke,Atlantic-Congo,Slope,0.377349844,,,,
B127,Ooldea,xd972,anta1253,Antakarinya,Pama-Nyungan,Slope,0.378426689,,,,
Ae25,Tetela,xd144,tete1250,Tetela,Atlantic-Congo,Slope,0.379347607,,,,
Nb1,Haida,xd1068,nort2938,Northern Haida,Haida,Slope,0.380976972,,,,
WNAI3,Haida (Northern),xd1068,nort2938,Northern Haida,Haida,Slope,0.380976972,,,,
Af32,Egba,xd211,egba1238,Egba,Atlantic-Congo,Slope,0.382803054,,,,
Sj1,Carajá,xd1407,kara1500,Karajá,Nuclear-Macro-Je,Slope,0.383112967,,,,
B242,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,Slope,0.383299233,,,,
Cd18,Saadi,xd516,said1239,Saidi Arabic,Afro-Asiatic,Slope,0.384309613,,,,
Ng12,Choctaw,xd1247,choc1276,Choctaw,Muskogean,Slope,0.385674352,,,,
B114,Undanbi,xd961,waka1274,Wakawaka,Pama-Nyungan,Slope,0.386939154,,,,
SCCS167,Cubeo,xd1369,cube1242,Cubeo,Tucanoan,Slope,0.387330374,,,,
Ad43,Kerewe,xd113,kere1283,Kerewe,Atlantic-Congo,Slope,0.391223318,,,,
Si2,Trumai,xd1399,trum1247,Trumai,,Slope,0.391322117,,,,
Ai3,Azande,xd359,zand1248,Zande,Atlantic-Congo,Slope,0.394492041,,,,
Cc12,Ifora,xd490,tadh1242,Tadhaq,Afro-Asiatic,Slope,0.39536364,,,,
B98,Walmbaria,xd947,flin1247,Flinders Island,Pama-Nyungan,Slope,0.396514526,,,,
Ah22,Yergum,xd312,taro1263,Tarok,Atlantic-Congo,Slope,0.397242154,,,,
Ng9,Catawba,xd1258,cata1286,Catawba,Siouan,Slope,0.397640256,,,,
Cb8,Bororo Fulani,xd485,boro1274,Bororo of Kano and Zaria,Atlantic-Congo,Slope,0.397698436,,,,
Af57,Temne,xd238,timn1235,Timne,Atlantic-Congo,Slope,0.399165051,,,,
Ie12,Kwoma,xd788,kwom1262,Kwoma,Sepik,Slope,0.401207,,,,
Cc4,Mzab,xd501,tumz1238,Tumzabt,Afro-Asiatic,Slope,0.401224844,,,,
Cc6,Kababish,xd503,nort3133,North Kordofan Arabic,Afro-Asiatic,Slope,0.401561488,,,,
Ad2,Nyoro,xd87,nyor1246,Nyoro,Atlantic-Congo,Slope,0.402703211,,,,
Ih10,Tannese,xd863,sout2869,Southwest Tanna,Austronesian,Slope,0.402821001,,,,
Ne12,Blackfoot,xd1211,pieg1239,Piegan,Algic,Slope,0.40322556,,,,
ec15,Mansi,xd623,mans1258,Northern Mansi,Uralic,Slope,0.403516539,,,,
Ih9,Santa Cruz Islanders,xd875,natu1246,Natügu,Austronesian,Slope,0.40479383,,,,
Ig10,Usiai,xd842,lele1270,Lele (Papua New Guinea),Austronesian,Slope,0.408145399,,,,
Ig9,Manus,xd861,tita1241,Titan,Austronesian,Slope,0.408145399,,,,
SCCS96,Manus,xd861,tita1241,Titan,Austronesian,Slope,0.408145399,,,,
Ie34,Bgu,xd812,bong1287,Bonggo,Austronesian,Slope,0.408153842,,,,
B95,Tiwi,xd778,tiwi1244,Tiwi,,Slope,0.408497885,,,,
Id3,Tiwi,xd778,tiwi1244,Tiwi,,Slope,0.408497885,,,,
B328,Katikitegon,xd1054,uppe1274,Upper Michigan-Wisconsin Chippewa,Algic,Slope,0.410435782,,,,
B362,Dena'ina,xd1042,tana1289,Tanaina,Athabaskan-Eyak-Tlingit,Slope,0.411412122,,,,
B381,Copper Inuit,xd1022,copp1244,Inuinnaqtun,Eskimo-Aleut,Slope,0.413002885,,,,
ec18,Ulch,xd626,ulch1241,Ulch,Tungusic,Slope,0.414164127,,,,
Ag45,Gurma,xd283,gour1243,Gourmanchéma,Atlantic-Congo,Slope,0.414636711,,,,
B22,Ainu,xd635,ainu1240,Hokkaido Ainu,Ainu,Slope,0.417117279,,,,
B84,Gunwinygu,xd939,gunw1252,Bininj Kun-Wok,Gunwinyguan,Slope,0.417644856,,,,
B87,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,Slope,0.417644856,,,,
Id11,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,Slope,0.417644856,,,,
Nf14,Caddo,xd1234,cadd1256,Caddo,Caddoan,Slope,0.420805105,,,,
Ac41,Makonde,xd68,mako1251,Makonde,Atlantic-Congo,Slope,0.421169566,,,,
Ch11,Russians,xd548,russ1263,Russian,Indo-European,Slope,0.42200668,,,,
SCCS54,Russians,xd548,russ1263,Russian,Indo-European,Slope,0.42200668,,,,
Ih12,Eromangans,xd865,siee1239,Sie,Austronesian,Slope,0.422677506,,,,
Ad38,Kara,xd107,kara1481,Kara (Tanzania),Atlantic-Congo,Slope,0.424817589,,,,
Ne3,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,Slope,0.425414733,,,,
Nf9,Menominee,xd1243,meno1252,Menominee,Algic,Slope,0.429132963,,,,
B42,Guató,xd1403,guat1253,Guató,,Slope,0.429764904,,,,
Eg10,Telugu,xd673,telu1262,Telugu,Dravidian,Slope,0.431093584,,,,
Ih2,Seniang,xd868,sout2857,Nahavaq,Austronesian,Slope,0.432793503,,,,
Sb4,Cariña,xd1329,taba1267,Tabajari,Cariban,Slope,0.434027041,,,,
Af47,Krahn,xd227,west2488,Western Krahn,Atlantic-Congo,Slope,0.438235285,,,,
B360,Waskaganish,xd1011,sout2978,Southern East Cree,Algic,Slope,0.438670716,,,,
Eg9,Baiga,xd685,chha1249,Chhattisgarhi,Indo-European,Slope,0.440392568,,,,
Ch6,Byelorussians,xd570,bela1254,Belarusian,Indo-European,Slope,0.440904512,,,,
Sd2,Tapirapé,xd1354,tapi1254,Tapirapé,Tupian,Slope,0.443474696,,,,
Af1,Fon,xd186,fonn1241,Fon,Atlantic-Congo,Slope,0.446001036,,,,
Ae7,Baboa,xd183,bwaa1238,Bwa,Atlantic-Congo,Slope,0.446039022,,,,
Af36,Ewe,xd215,aguu1242,Agu (Ewe),Atlantic-Congo,Slope,0.446534376,,,,
B67,Hukwe,xd929,kxoe1243,Kxoe,Khoe-Kwadi,Slope,0.446834066,,,,
Si5,Kamayurá,xd1402,kama1373,Kamayurá,Tupian,Slope,0.44810371,,,,
Si9,Aweti,xd1406,awet1244,Awetí,Tupian,Slope,0.44810371,,,,
Af39,Anyi,xd218,anyi1245,Anyin,Atlantic-Congo,Slope,0.448149874,,,,
Ag33,Dyan,xd270,dyan1251,Dyan,Atlantic-Congo,Slope,0.448980375,,,,
Ag36,Lowiili,xd273,sout2790,Southern Birifor,Atlantic-Congo,Slope,0.448980375,,,,
Ag39,Dagara,xd276,sout2789,Central Dagaare,Atlantic-Congo,Slope,0.448980375,,,,
Cd13,Hamama,xd511,sout3114,South-Western Tunisian,Afro-Asiatic,Slope,0.450262323,,,,
SCCS128,DeneTha,xd1034,sout2959,South Slavey,Athabaskan-Eyak-Tlingit,Slope,0.450776412,,,,
B6,Jarawa,xd903,jara1245,Jarawa (India),Jarawa-Onge,Slope,0.451218051,,,,
SCCS75,Ancient Khmer,xd722,oldk1249,Old Khmer,Austroasiatic,Slope,0.451363504,,,,
Ac27,Luchazi,xd52,luch1239,Luchazi,Atlantic-Congo,Slope,0.45372275,,,,
SCCS147,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,Slope,0.453898397,,,,
Ac24,Sakata,xd49,saka1287,Sakata,Atlantic-Congo,Slope,0.454758862,,,,
Af29,Idoma,xd207,idom1241,Idoma,Atlantic-Congo,Slope,0.456169344,,,,
Ad27,Kwere,xd95,kwer1261,Kwere,Atlantic-Congo,Slope,0.45671328,,,,
Sd5,Sateré Mawé,xd1357,sate1243,Sateré-Mawé,Tupian,Slope,0.457859359,,,,
Ai28,Popoi,xd357,popo1291,Popoi,Central Sudanic,Slope,0.45837888,,,,
B77,/'Auni-Khomani,xd935,nuuu1241,N/u,Tuu,Slope,0.458790867,,,,
Ag32,Senufo,xd269,ceba1235,Cebaara Senoufo,Atlantic-Congo,Slope,0.459678232,,,,
B126,Nakako,xd971,pitj1243,Pitjantjatjara,Pama-Nyungan,Slope,0.460345471,,,,
B334,Pekangekum,xd1050,lacs1238,Lac Seul Ojibwa,Algic,Slope,0.460563808,,,,
Na34,Pekangekum,xd1050,lacs1238,Lac Seul Ojibwa,Algic,Slope,0.460563808,,,,
Ed15b,Chekiang,xd643,wuch1236,Wu Chinese,Sino-Tibetan,Slope,0.462323984,,,,
SCCS114,Chekiang,xd643,wuch1236,Wu Chinese,Sino-Tibetan,Slope,0.462323984,,,,
Ag10,Konkomba,xd245,konk1269,Konkomba,Atlantic-Congo,Slope,0.465778928,,,,
SCCS146,Natchez,xd1256,natc1249,Natchez,,Slope,0.466912462,,,,
Ej11,Cham,xd718,east2563,Eastern Cham,Austronesian,Slope,0.468737192,,,,
B88,"Yolngu, Dhuwal",xd777,dhuw1249,Dhuwal,Pama-Nyungan,Slope,0.469231632,,,,
Ig6,Ulawans,xd858,saaa1240,Sa'a,Austronesian,Slope,0.471114271,,,,
SCCS20,Mende,xd230,mend1266,Mende (Sierra Leone),Mande,Slope,0.471903933,,,,
Ag28,Nononke,xd264,jena1242,Jenaama Bozo,Mande,Slope,0.472151481,,,,
Eg11,Koya,xd674,koya1251,Koya,Dravidian,Slope,0.47215468,,,,
Nf5,Wichita,xd1239,wich1260,Wichita,Caddoan,Slope,0.474097559,,,,
Ej6,Moken,xd728,moke1242,Moken,Austronesian,Slope,0.475671499,,,,
Ae43,Sanga,xd164,bomw1238,Bomwali,Atlantic-Congo,Slope,0.476112217,,,,
Ac40,Sena,xd67,nucl1396,Sena,Atlantic-Congo,Slope,0.478580261,,,,
Af56,Ngere,xd237,dann1241,Dan,Mande,Slope,0.480537752,,,,
Nf6,Pawnee,xd1240,pawn1254,Pawnee,Caddoan,Slope,0.482593219,,,,
SCCS142,Pawnee,xd1240,pawn1254,Pawnee,Caddoan,Slope,0.482593219,,,,
Af41,Attie,xd221,atti1239,Attié,Atlantic-Congo,Slope,0.482646222,,,,
Na39,Eastern Ojibwa,xd1055,east2542,Eastern Ojibwa,Algic,Slope,0.483201636,,,,
Ed3,Manchu,xd646,manc1252,Manchu,Tungusic,Slope,0.486275357,,,,
Sd3,Palikur,xd1355,pali1279,Palikúr,Arawakan,Slope,0.487135272,,,,
Na40,Ottawa,xd1057,otta1242,Ottawa,Algic,Slope,0.4873932,,,,
Ng3,Muscogee,xd1252,cree1270,Creek,Muskogean,Slope,0.487847194,,,,
SCCS143,Omaha,xd1237,omah1248,Omaha,Siouan,Slope,0.488017063,,,,
Af11,Toma,xd188,toma1245,Toma,Mande,Slope,0.489352084,,,,
Ag9,Malinke,xd297,kita1249,Kita Maninkakan,Mande,Slope,0.489352084,,,,
Ng7,Natchez,xd1256,natc1249,Natchez,,Slope,0.489896372,,,,
SCCS7,Bemba,xd55,town1238,Town Bemba,Atlantic-Congo,Slope,0.490130423,,,,
Ca2,Somali,xd426,nort3051,Northern Somali,Afro-Asiatic,Slope,0.490234626,,,,
B256,Blackfoot,xd1211,pieg1239,Piegan,Algic,Slope,0.492041343,,,,
Se8,Amahuaca,xd1372,amah1246,Amahuaca,Pano-Tacanan,Slope,0.492321907,,,,
B241,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,Slope,0.493045378,,,,
Ab4,Tsonga,xd27,tson1249,Tsonga,Atlantic-Congo,Slope,0.493102027,,,,
Cd10,Zekara,xd508,chen1266,Western Algerian Berber,Afro-Asiatic,Slope,0.497643754,,,,
Ie39,Elema,xd817,orok1267,Orokolo,Eleman,Slope,0.498105603,,,,
SCCS28,Azande,xd359,zand1248,Zande,Atlantic-Congo,Slope,0.498375046,,,,
SCCS144,Huron,xd1244,wyan1247,Wyandot,Iroquoian,Slope,0.498427616,,,,
Ad22,Sukuma,xd90,suku1261,Sukuma,Atlantic-Congo,Slope,0.499294586,,,,
Ag49,Kabre,xd287,kabi1261,Kabiyé,Atlantic-Congo,Slope,0.499408044,,,,
Ab20,Ngumbi,xd22,nkhu1238,Nkhumbi,Atlantic-Congo,Slope,0.499615443,,,,
Ai8,Dilling,xd382,dill1242,Dilling,Nubian,Slope,0.503413226,,,,
Ab10,Pondo,xd11,mpon1252,Mpondo,Atlantic-Congo,Slope,0.505661556,,,,
SCCS99,Siuai,xd841,siwa1245,Siwai,South Bougainville,Slope,0.505663696,,,,
SCCS175,Trumai,xd1399,trum1247,Trumai,,Slope,0.506407999,,,,
Ag37,Awuna,xd274,awun1244,Awuna,Atlantic-Congo,Slope,0.507511128,,,,
Ag38,Builsa,xd275,buli1254,Buli (Ghana),Atlantic-Congo,Slope,0.507511128,,,,
Af55,Gola,xd236,gola1255,Gola,Atlantic-Congo,Slope,0.511513141,,,,
Ah13,Dakakari,xd302,clel1238,C'lela,Atlantic-Congo,Slope,0.511548522,,,,
Nj3,Sierra Popoluca,xd1302,high1276,Highland Popoluca,Mixe-Zoque,Slope,0.511638524,,,,
B327,Eastern Ojibwa,xd1055,east2542,Eastern Ojibwa,Algic,Slope,0.511674405,,,,
B331,Rainy River Ojibwe,xd1053,rain1239,Rainy River Ojibwa,Algic,Slope,0.511674405,,,,
Sc1,Warao,xd1335,wara1303,Warao,,Slope,0.512657927,,,,
B130,Ngiyambaa,xd784,wang1291,Ngiyambaa,Pama-Nyungan,Slope,0.514963191,,,,
Id9,Ngiyambaa,xd784,wang1291,Ngiyambaa,Pama-Nyungan,Slope,0.514963191,,,,
B131,Yaraldi,xd975,narr1259,Narrinyeri,Pama-Nyungan,Slope,0.518962453,,,,
Nf10,Iowa,xd1230,iowa1246,Iowa,Siouan,Slope,0.518997594,,,,
Sc17,Piapoco,xd1343,piap1246,Piapoco,Arawakan,Slope,0.5226664,,,,
Ae38,Ndoko,xd158,doko1244,Doko (Democratic Republic of Congo),Atlantic-Congo,Slope,0.523081559,,,,
ec12,Nganasan,xd620,ngan1291,Nganasan,Uralic,Slope,0.52353061,,,,
Na38,Katikitegon,xd1054,uppe1274,Upper Michigan-Wisconsin Chippewa,Algic,Slope,0.523903195,,,,
Cf3,Tristan da Cunha,xd538,stan1293,English,Indo-European,Slope,0.524029583,,,,
Ad20,Nyamwezi,xd88,nyam1276,Nyamwezi,Atlantic-Congo,Slope,0.525753266,,,,
Ae33,Ndaka Babali,xd153,bali1274,Bali (Democratic Republic of Congo),Atlantic-Congo,Slope,0.526734792,,,,
Aa8,/Xam,xd8,xamm1241,/Xam,Tuu,Slope,0.532097781,,,,
Ad26,Turu,xd94,nyat1246,Nyaturu,Atlantic-Congo,Slope,0.53216244,,,,
Af27,Eloyi,xd205,eloy1241,Eloyi,Atlantic-Congo,Slope,0.532542719,,,,
Af50,Dan,xd231,gwee1242,Gweetaawu,Mande,Slope,0.532542719,,,,
Ah11,Basa,xd300,basa1282,Basa (Nigeria),Atlantic-Congo,Slope,0.532542719,,,,
SCCS170,Amahuaca,xd1372,amah1246,Amahuaca,Pano-Tacanan,Slope,0.534409015,,,,
Ae24,Mongo,xd143,long1393,Longo (Democratic Republic of Congo),Atlantic-Congo,Slope,0.534513807,,,,
Ai23,Bwaka,xd352,ngba1284,Ngbaka Ma'bo,Atlantic-Congo,Slope,0.537749451,,,,
SCCS164,Barama River Carib,xd1346,mura1272,Murato,Cariban,Slope,0.53833015,,,,
Af51,Gagu,xd232,gagu1242,Gban,Mande,Slope,0.539184754,,,,
Af52,Guro,xd233,guro1248,Guro,Mande,Slope,0.539184754,,,,
Af49,Sapo,xd229,sapo1251,Sapo,Atlantic-Congo,Slope,0.540405826,,,,
B373,Great Whale Inuit,xd1017,queb1248,Nunavik,Eskimo-Aleut,Slope,0.542268253,,,,
B134,Bunurong,xd978,woiw1237,Woiwurrung,Pama-Nyungan,Slope,0.542487691,,,,
Nf11,Otoe,xd1231,otoo1241,Oto,Siouan,Slope,0.543924028,,,,
B260,Sarcee,xd1226,sars1236,Sarsi,Athabaskan-Eyak-Tlingit,Slope,0.548468442,,,,
Na17,DeneTha,xd1034,sout2959,South Slavey,Athabaskan-Eyak-Tlingit,Slope,0.548671162,,,,
B244,Kiowa Apache,xd1219,kiow1264,Kiowa Apache,Athabaskan-Eyak-Tlingit,Slope,0.55195471,,,,
Ne17,Kiowa,xd1216,kiow1266,Kiowa,Kiowa-Tanoan,Slope,0.55195471,,,,
Ne2,Kiowa Apache,xd1219,kiow1264,Kiowa Apache,Athabaskan-Eyak-Tlingit,Slope,0.55195471,,,,
Ag13,Kasena,xd248,kase1253,Kasem,Atlantic-Congo,Slope,0.555670197,,,,
Ag4,Tallensi,xd277,taln1239,Talni,Atlantic-Congo,Slope,0.555670197,,,,
SCCS23,Tallensi,xd277,taln1239,Talni,Atlantic-Congo,Slope,0.555670197,,,,
SCCS173,Sirionó,xd1362,siri1273,Sirionó,Tupian,Slope,0.556071813,,,,
Ai34,Moru,xd364,moru1253,Moru,Central Sudanic,Slope,0.558406841,,,,
Na22,Iglulik Inuit,xd1025,west2618,Western Canadian Inuktitut,Eskimo-Aleut,Slope,0.560740904,,,,
Ch7,Ukranians,xd571,east2270,East Ukrainian,Indo-European,Slope,0.561581089,,,,
Ai24,Mandja,xd353,manz1243,Manza,Atlantic-Congo,Slope,0.566045253,,,,
Sc12,Macushi,xd1338,macu1259,Macushi,Cariban,Slope,0.568088975,,,,
Ae19,Garanganze,xd137,sang1331,Sanga (Democratic Republic of Congo),Atlantic-Congo,Slope,0.568125138,,,,
SCCS159,Wayuu,xd1331,wayu1243,Wayuu,Arawakan,Slope,0.56815956,,,,
Sb6,Wayuu,xd1331,wayu1243,Wayuu,Arawakan,Slope,0.56815956,,,,
SCCS18,Fon,xd186,fonn1241,Fon,Atlantic-Congo,Slope,0.568671813,,,,
Cc3,Siwans,xd500,siwi1239,Siwi,Afro-Asiatic,Slope,0.5687776,,,,
