         Jan	 -88.7500    	 -86.2500    	 -83.7500    	 -81.2500    	 -78.7500    	 -76.2500    	 -73.7500    	 -71.2500    	 -68.7500    	 -66.2500    	 -63.7500    	 -61.2500    	 -58.7500    	 -56.2500    	 -53.7500    	 -51.2500    	 -48.7500    	 -46.2500    	 -43.7500    	 -41.2500    	 -38.7500    	 -36.2500    	 -33.7500    	 -31.2500    	 -28.7500    	 -26.2500    	 -23.7500    	 -21.2500    	 -18.7500    	 -16.2500    	 -13.7500    	 -11.2500    	 -8.75000    	 -6.25000    	 -3.75000    	 -1.25000    	  1.25000    	  3.75000    	  6.25000    	  8.75000    	  11.2500    	  13.7500    	  16.2500    	  18.7500    	  21.2500    	  23.7500    	  26.2500    	  28.7500    	  31.2500    	  33.7500    	  36.2500    	  38.7500    	  41.2500    	  43.7500    	  46.2500    	  48.7500    	  51.2500    	  53.7500    	  56.2500    	  58.7500    	  61.2500    	  63.7500    	  66.2500    	  68.7500    	  71.2500    	  73.7500    	  76.2500    	  78.7500    	  81.2500    	  83.7500    	  86.2500    	  88.7500    
  1.25000    	  12.2328    	  11.9294    	  12.7067    	  14.2843    	  14.3655    	  12.0354    	  9.13066    	  10.1225    	  13.6248    	  17.4307    	  25.1166    	  32.1759    	  35.5837    	  42.0406    	  53.1533    	  61.2275    	  63.6942    	  66.6068    	  70.5322    	  75.9678    	  72.0299    	  46.2510    	  19.1902    	  7.75748    	  4.26094    	  3.11234    	  3.61474    	  4.45815    	  4.98617    	  4.85203    	  3.90376    	  3.44148    	  5.08683    	  24.2871    	  71.5738    	  113.755    	  113.011    	  71.1989    	  25.4503    	  5.67255    	  1.78632    	 0.374731    	 0.432614    	 0.798904    	  1.38595    	  2.18522    	  3.15258    	  5.09241    	  11.6005    	  26.9757    	  39.0705    	  39.2248    	  45.3922    	  58.0861    	  62.3187    	  62.1506    	  60.4097    	  56.0708    	  58.0890    	  72.4410    	  87.5552    	  84.1787    	  68.2732    	  62.4752    	  69.7413    	  68.4379    	  46.5406    	  24.3104    	  16.4676    	  13.6261    	  9.83986    	  7.98595    
  3.75000    	  12.2118    	  11.8623    	  12.4805    	  13.7545    	  13.3684    	  10.7824    	  8.08889    	  9.45212    	  13.3211    	  17.2688    	  24.5100    	  31.0006    	  34.5743    	  41.3923    	  52.2503    	  60.6929    	  65.0090    	  68.1576    	  69.3998    	  71.9214    	  65.6589    	  40.1814    	  16.3240    	  6.61405    	  3.31005    	  2.57647    	  3.13448    	  3.79078    	  4.40226    	  4.69997    	  4.35153    	  4.37644    	  8.03108    	  33.3857    	  86.4616    	  123.101    	  109.982    	  65.5913    	  24.4867    	  6.13280    	  1.78784    	 0.324355    	 0.326643    	 0.710149    	  1.34743    	  2.12060    	  3.19287    	  5.17310    	  10.7169    	  25.9926    	  40.4255    	  42.0915    	  46.9755    	  57.5324    	  61.9101    	  65.1621    	  66.7461    	  63.7230    	  72.2352    	  93.5144    	  101.254    	  88.6338    	  73.9609    	  68.7746    	  73.0646    	  71.5317    	  50.3227    	  26.4657    	  17.3475    	  14.4134    	  10.2571    	  8.06275    
  6.25000    	  12.3010    	  12.0122    	  12.3303    	  13.0551    	  11.8798    	  8.80500    	  6.48769    	  8.57087    	  13.1422    	  17.1113    	  23.3572    	  29.3071    	  34.3621    	  41.8712    	  50.8731    	  59.5565    	  66.0961    	  68.3783    	  66.6185    	  65.0395    	  55.3821    	  32.2496    	  12.8823    	  5.08394    	  2.54198    	  2.14668    	  2.84948    	  4.11505    	  5.43384    	  7.03614    	  10.0446    	  15.9438    	  28.5626    	  58.9133    	  104.364    	  130.729    	  109.619    	  59.3839    	  21.5675    	  6.82295    	  1.91528    	 0.322365    	 0.178937    	 0.527989    	  1.12299    	  1.84817    	  3.10236    	  5.29615    	  10.3997    	  26.3323    	  43.1424    	  44.5456    	  45.7618    	  56.1213    	  64.2939    	  68.4942    	  70.6125    	  71.1308    	  89.1823    	  120.275    	  122.553    	  97.9528    	  81.2643    	  78.3580    	  79.4360    	  75.5766    	  56.1054    	  31.5191    	  20.2223    	  16.0847    	  10.9708    	  8.19229    
  8.75000    	  12.2939    	  12.1307    	  12.2415    	  12.4285    	  10.6831    	  7.38154    	  5.25636    	  8.00339    	  13.4774    	  17.3681    	  22.6823    	  29.3218    	  36.4395    	  43.4663    	  49.5637    	  56.8610    	  63.8321    	  66.8655    	  65.6714    	  60.5903    	  47.7607    	  28.1747    	  12.0243    	  4.54894    	  2.55085    	  3.31929    	  6.48376    	  11.5911    	  16.9624    	  22.2397    	  32.0683    	  50.7761    	  76.8978    	  106.464    	  132.300    	  140.241    	  110.573    	  56.1420    	  19.3875    	  6.68041    	  1.96544    	 0.391052    	 0.149876    	 0.434253    	 0.973723    	  1.75216    	  3.22729    	  6.25275    	  12.7461    	  28.9698    	  45.1875    	  47.1436    	  47.5929    	  54.7246    	  60.8843    	  63.7263    	  65.2285    	  66.3758    	  78.4185    	  96.4287    	  98.9153    	  89.7191    	  82.1333    	  81.4158    	  81.7188    	  75.8850    	  59.6409    	  38.2922    	  25.3707    	  18.5086    	  11.8214    	  8.33588    
  11.2500    	  12.1030    	  11.9451    	  11.9309    	  11.7368    	  9.72872    	  6.53830    	  4.52457    	  7.91604    	  14.3869    	  18.2069    	  23.0532    	  30.7279    	  38.4899    	  43.9531    	  48.6247    	  54.9083    	  61.5176    	  67.6150    	  69.0008    	  59.8081    	  43.1852    	  26.4627    	  13.9192    	  7.12463    	  5.20688    	  7.80377    	  15.0582    	  26.2291    	  39.3409    	  50.4853    	  66.3270    	  94.7643    	  125.077    	  147.780    	  156.029    	  137.486    	  92.5178    	  44.3013    	  15.6200    	  5.11894    	  1.76253    	 0.485390    	 0.202840    	 0.446689    	  1.05650    	  1.99712    	  3.76048    	  9.10626    	  20.1374    	  37.5769    	  52.6880    	  56.0108    	  54.4145    	  53.5727    	  54.2440    	  55.7653    	  55.1107    	  55.3839    	  60.2100    	  61.9196    	  64.5344    	  76.2355    	  80.5616    	  76.0206    	  73.9954    	  69.6903    	  57.4516    	  41.3328    	  29.3678    	  20.9154    	  12.7676    	  8.49073    
  13.7500    	  11.8293    	  11.3922    	  11.0881    	  10.8195    	  8.84461    	  5.87400    	  4.13694    	  8.33842    	  15.7059    	  19.2770    	  23.7337    	  30.9570    	  37.7095    	  42.7373    	  48.5795    	  56.3306    	  63.0548    	  70.6551    	  73.2292    	  60.5650    	  41.1172    	  26.7422    	  17.0460    	  10.2500    	  8.39166    	  13.8697    	  27.0431    	  44.8050    	  66.4916    	  88.3193    	  108.635    	  131.367    	  150.706    	  163.567    	  159.921    	  124.150    	  71.2516    	  31.0057    	  10.7156    	  3.09619    	  1.26163    	 0.510985    	 0.239244    	 0.432794    	  1.11497    	  2.24918    	  4.40669    	  12.5788    	  27.6379    	  43.8857    	  56.8092    	  61.4356    	  59.5681    	  55.7901    	  51.7721    	  49.1505    	  46.3966    	  47.1414    	  51.4814    	  49.9143    	  50.7620    	  66.6717    	  79.7897    	  74.4687    	  64.7588    	  59.6556    	  51.4688    	  39.4328    	  30.1589    	  22.5484    	  13.6875    	  8.65881    
  16.2500    	  11.5468    	  10.7032    	  10.0289    	  9.83794    	  8.22298    	  5.68704    	  4.15984    	  8.90605    	  16.8214    	  20.0338    	  23.9258    	  29.5895    	  35.3570    	  42.1030    	  50.2142    	  59.5128    	  66.8387    	  73.0861    	  73.1838    	  59.7721    	  41.9941    	  29.6240    	  18.8483    	  9.81088    	  9.26246    	  20.2092    	  41.9411    	  68.6924    	  101.233    	  137.965    	  161.518    	  165.584    	  165.236    	  168.169    	  156.511    	  116.460    	  64.6121    	  27.1074    	  8.81205    	  1.95195    	 0.670724    	 0.390564    	 0.237695    	 0.389172    	  1.14170    	  2.59668    	  5.24792    	  14.6701    	  28.3421    	  36.7368    	  43.3443    	  53.0293    	  63.0800    	  62.1047    	  49.4334    	  41.4954    	  40.2341    	  41.4125    	  43.0613    	  40.9925    	  41.0765    	  51.3160    	  68.0186    	  72.2570    	  59.7748    	  50.6303    	  45.8656    	  37.7117    	  30.7158    	  23.8252    	  14.4345    	  8.81821    
  18.7500    	  11.3384    	  10.2897    	  9.40540    	  9.11226    	  7.88234    	  5.96779    	  4.49656    	  9.17205    	  17.1692    	  20.4250    	  24.0858    	  29.2783    	  35.9055    	  44.5447    	  52.8083    	  60.9695    	  68.5340    	  73.3759    	  69.9393    	  57.0984    	  42.5830    	  31.3891    	  20.3006    	  12.3490    	  15.0728    	  29.3319    	  54.7667    	  89.6341    	  132.011    	  175.300    	  199.072    	  192.561    	  176.020    	  167.028    	  152.784    	  117.600    	  69.3695    	  30.3711    	  9.97329    	  2.22078    	 0.423357    	 0.221706    	 0.165736    	 0.330751    	  1.11012    	  2.56985    	  5.23701    	  15.3397    	  30.9128    	  41.0848    	  46.8222    	  55.5041    	  65.9936    	  61.8571    	  45.0951    	  36.4346    	  36.1240    	  38.9155    	  40.9553    	  39.5685    	  39.3340    	  41.7204    	  51.2644    	  58.8684    	  51.4571    	  43.4122    	  40.2047    	  35.4118    	  31.1942    	  24.8788    	  14.9366    	  8.94308    
  21.2500    	  11.1967    	  10.1109    	  9.15295    	  8.63794    	  7.50220    	  6.02875    	  4.77066    	  9.06058    	  16.8047    	  21.0478    	  25.6003    	  31.2733    	  39.1709    	  48.1094    	  54.3680    	  60.8453    	  68.3456    	  72.7763    	  68.7382    	  56.2802    	  42.3066    	  32.9275    	  26.6376    	  24.9046    	  32.1744    	  45.4245    	  66.1709    	  99.6145    	  142.238    	  185.005    	  211.332    	  208.078    	  185.387    	  164.026    	  148.485    	  123.095    	  79.0523    	  35.2584    	  11.7597    	  3.41815    	 0.537663    	 0.135676    	 0.133035    	 0.292195    	 0.839383    	  1.79577    	  3.84588    	  14.0715    	  36.4961    	  57.9487    	  66.0068    	  63.7493    	  58.2315    	  49.0360    	  38.9545    	  34.2514    	  34.0778    	  39.0980    	  44.4585    	  44.6956    	  42.8640    	  40.5115    	  41.5929    	  43.4085    	  40.2038    	  36.8401    	  34.3067    	  31.7165    	  30.4135    	  25.2079    	  15.1498    	  9.02399    
